section,exported_at,projections_updated_at,event_name,course_used,display_round,pricing_mode,pricing_skill,market,rmse,mae,n_line_pairs,ev_threshold_pct,bet_side,bets,wins,losses,pushes,units_net,roi_pct
ev_backtest_by_market,2026-08-06T01:06:22Z,,Valspar Championship,,(all),default,default,Round matchups,,,,10.0,pick,611,306,239,66,66.55,10.9
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,12.5,p1,266,132,110,24,26.91,10.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Valspar Championship,,(all),default,default,Round matchups,,,,12.5,pick,565,291,218,56,76.02,13.5
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,15.0,p1,240,123,98,19,29.88,12.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Valspar Championship,,(all),default,default,Round matchups,,,,15.0,pick,501,262,194,45,73.61,14.7
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,17.5,p1,216,112,87,17,32.06,14.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Valspar Championship,,(all),default,default,Round matchups,,,,17.5,pick,448,238,170,40,77.94,17.4
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,20.0,p1,199,106,78,15,35.95,18.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Valspar Championship,,(all),default,default,Round matchups,,,,20.0,pick,404,218,151,35,80.03,19.8
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,0.0,p2,474,230,176,68,34.83,7.3
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,2.5,p2,420,209,157,54,37.40,8.9
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,5.0,p2,381,192,141,48,41.09,10.8
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,7.5,p2,341,175,126,40,42.27,12.4
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,10.0,p2,321,166,117,38,45.61,14.2
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,12.5,p2,299,159,108,32,49.11,16.4
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,15.0,p2,261,139,96,26,43.73,16.8
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,17.5,p2,232,126,83,23,45.88,19.8
ev_backtest,2026-08-06T01:06:22Z,,Valspar Championship,,,default,default,Round matchups,,,,20.0,p2,205,112,73,20,44.08,21.5
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,0.0,p1,225,95,96,34,-11.65,-5.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Hero World Challenge,,(all),default,default,Round matchups,,,,0.0,pick,502,233,212,57,-13.22,-2.6
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,2.5,p1,209,85,91,33,-15.07,-7.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Hero World Challenge,,(all),default,default,Round matchups,,,,2.5,pick,471,217,199,55,-13.81,-2.9
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,0.0,p2,277,138,116,23,-1.57,-0.6
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,2.5,p2,262,132,108,22,1.26,0.5
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,5.0,p2,247,121,104,22,-4.29,-1.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,Hero World Challenge,,(all),default,default,Round matchups,,,,5.0,pick,430,200,177,53,-7.87,-1.8
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,7.5,p2,214,100,92,22,-9.51,-4.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Hero World Challenge,,(all),default,default,Round matchups,,,,7.5,pick,377,175,150,52,-2.21,-0.6
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,10.0,p2,193,90,83,20,-8.48,-4.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Hero World Challenge,,(all),default,default,Round matchups,,,,10.0,pick,343,160,134,49,0.80,0.2
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,5.0,p1,183,79,73,31,-3.58,-2.0
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,7.5,p1,163,75,58,30,7.30,4.5
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,10.0,p1,150,70,51,29,9.28,6.2
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,12.5,p1,135,65,45,25,10.65,7.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Hero World Challenge,,(all),default,default,Round matchups,,,,12.5,pick,312,151,120,41,5.52,1.8
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,15.0,p1,117,58,35,24,15.34,13.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Hero World Challenge,,(all),default,default,Round matchups,,,,15.0,pick,276,134,103,39,9.87,3.6
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,17.5,p1,104,51,30,23,14.09,13.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Hero World Challenge,,(all),default,default,Round matchups,,,,17.5,pick,248,117,94,37,4.29,1.7
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,20.0,p1,93,46,27,20,12.56,13.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Hero World Challenge,,(all),default,default,Round matchups,,,,20.0,pick,219,100,88,31,-5.32,-2.4
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,12.5,p2,177,86,75,16,-5.13,-2.9
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,15.0,p2,159,76,68,15,-5.47,-3.4
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,17.5,p2,144,66,64,14,-9.80,-6.8
ev_backtest,2026-08-06T01:06:22Z,,Hero World Challenge,,,default,default,Round matchups,,,,20.0,p2,126,54,61,11,-17.88,-14.2
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,0.0,p1,264,129,101,34,12.62,4.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Truist Championship,,(all),default,default,Round matchups,,,,0.0,pick,526,256,211,59,8.76,1.7
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,2.5,p1,234,118,84,32,19.01,8.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Truist Championship,,(all),default,default,Round matchups,,,,2.5,pick,474,232,185,57,12.63,2.7
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,5.0,p1,209,105,78,26,14.91,7.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Truist Championship,,(all),default,default,Round matchups,,,,5.0,pick,425,210,169,46,11.82,2.8
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,7.5,p1,179,93,65,21,16.27,9.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Truist Championship,,(all),default,default,Round matchups,,,,7.5,pick,375,190,146,39,16.52,4.4
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,10.0,p1,159,87,54,18,21.46,13.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Truist Championship,,(all),default,default,Round matchups,,,,10.0,pick,329,176,121,32,28.93,8.8
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,12.5,p1,142,78,48,16,19.87,14.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Truist Championship,,(all),default,default,Round matchups,,,,12.5,pick,290,156,104,30,29.81,10.3
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,15.0,p1,122,71,37,14,25.54,20.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Truist Championship,,(all),default,default,Round matchups,,,,15.0,pick,256,144,85,27,39.47,15.4
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,17.5,p1,103,63,27,13,28.66,27.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Truist Championship,,(all),default,default,Round matchups,,,,17.5,pick,225,129,71,25,40.95,18.2
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,20.0,p1,93,56,24,13,25.70,27.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,Truist Championship,,(all),default,default,Round matchups,,,,20.0,pick,196,115,59,22,40.67,20.7
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,0.0,p2,262,127,110,25,-3.86,-1.5
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,2.5,p2,240,114,101,25,-6.38,-2.7
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,5.0,p2,216,105,91,20,-3.09,-1.4
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,7.5,p2,196,97,81,18,0.25,0.1
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,10.0,p2,170,89,67,14,7.47,4.4
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,12.5,p2,148,78,56,14,9.94,6.7
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,15.0,p2,134,73,48,13,13.93,10.4
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,17.5,p2,122,66,44,12,12.29,10.1
ev_backtest,2026-08-06T01:06:22Z,,Truist Championship,,,default,default,Round matchups,,,,20.0,p2,103,59,35,9,14.97,14.5
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,0.0,p1,207,112,69,26,37.37,18.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Puerto Rico Open,,(all),default,default,Round matchups,,,,0.0,pick,360,191,128,41,45.04,12.5
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,2.5,p1,198,110,64,24,40.61,20.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Puerto Rico Open,,(all),default,default,Round matchups,,,,2.5,pick,335,182,117,36,48.64,14.5
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,5.0,p1,182,104,57,21,41.92,23.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Puerto Rico Open,,(all),default,default,Round matchups,,,,5.0,pick,302,170,100,32,54.82,18.2
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,7.5,p1,166,101,49,16,47.27,28.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Puerto Rico Open,,(all),default,default,Round matchups,,,,7.5,pick,275,163,87,25,61.71,22.4
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,10.0,p1,153,93,48,12,41.37,27.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Puerto Rico Open,,(all),default,default,Round matchups,,,,10.0,pick,257,151,85,21,52.79,20.5
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,12.5,p1,140,86,43,11,41.27,29.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Puerto Rico Open,,(all),default,default,Round matchups,,,,12.5,pick,241,143,79,19,52.89,21.9
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,15.0,p1,129,77,41,11,34.64,26.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Puerto Rico Open,,(all),default,default,Round matchups,,,,15.0,pick,220,126,75,19,42.97,19.5
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,17.5,p1,113,67,37,9,30.33,26.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Puerto Rico Open,,(all),default,default,Round matchups,,,,17.5,pick,193,110,69,14,35.99,18.6
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,20.0,p1,101,61,34,6,28.18,27.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Puerto Rico Open,,(all),default,default,Round matchups,,,,20.0,pick,178,102,65,11,33.61,18.9
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,0.0,p2,153,79,59,15,7.67,5.0
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,2.5,p2,137,72,53,12,8.03,5.9
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,5.0,p2,120,66,43,11,12.90,10.8
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,7.5,p2,109,62,38,9,14.44,13.2
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,10.0,p2,104,58,37,9,11.42,11.0
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,12.5,p2,101,57,36,8,11.62,11.5
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,15.0,p2,91,49,34,8,8.33,9.2
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,17.5,p2,80,43,32,5,5.66,7.1
ev_backtest,2026-08-06T01:06:22Z,,Puerto Rico Open,,,default,default,Round matchups,,,,20.0,p2,77,41,31,5,5.43,7.1
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,0.0,p2,120,72,34,14,32.27,26.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,The RSM Classic,,(all),default,default,Round matchups,,,,0.0,pick,229,137,71,21,54.27,23.7
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,2.5,p2,114,68,32,14,30.93,27.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,The RSM Classic,,(all),default,default,Round matchups,,,,2.5,pick,216,128,67,21,50.47,23.4
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,5.0,p2,104,64,26,14,33.32,32.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,The RSM Classic,,(all),default,default,Round matchups,,,,5.0,pick,199,120,58,21,52.56,26.4
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,7.5,p2,96,61,21,14,36.06,37.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,The RSM Classic,,(all),default,default,Round matchups,,,,7.5,pick,183,112,51,20,53.06,29.0
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,10.0,p2,88,54,20,14,31.22,35.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,The RSM Classic,,(all),default,default,Round matchups,,,,10.0,pick,164,100,45,19,48.92,29.8
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,12.5,p2,77,48,17,12,28.97,37.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,The RSM Classic,,(all),default,default,Round matchups,,,,12.5,pick,141,88,37,16,45.75,32.4
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,15.0,p2,71,46,14,11,29.56,41.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,The RSM Classic,,(all),default,default,Round matchups,,,,15.0,pick,123,76,33,14,38.17,31.0
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,17.5,p2,68,44,14,10,27.23,40.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,The RSM Classic,,(all),default,default,Round matchups,,,,17.5,pick,108,66,31,11,30.30,28.1
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,20.0,p2,59,38,12,9,23.54,39.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,The RSM Classic,,(all),default,default,Round matchups,,,,20.0,pick,94,57,27,10,26.10,27.8
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,0.0,p1,109,65,37,7,22.00,20.2
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,2.5,p1,102,60,35,7,19.54,19.2
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,5.0,p1,95,56,32,7,19.24,20.3
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,7.5,p1,87,51,30,6,17.00,19.5
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,10.0,p1,76,46,25,5,17.70,23.3
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,12.5,p1,64,40,20,4,16.78,26.2
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,15.0,p1,52,30,19,3,8.61,16.6
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,17.5,p1,40,22,17,1,3.07,7.7
ev_backtest,2026-08-06T01:06:22Z,,The RSM Classic,,,default,default,Round matchups,,,,20.0,p1,35,19,15,1,2.56,7.3
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,0.0,p2,269,157,94,18,35.07,13.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,Round matchups,,,,0.0,pick,499,288,174,37,72.50,14.5
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,2.5,p2,248,146,88,14,32.90,13.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,Round matchups,,,,2.5,pick,465,270,164,31,68.79,14.8
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,5.0,p2,231,138,83,10,31.79,13.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,Round matchups,,,,5.0,pick,429,253,150,26,68.99,16.1
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,7.5,p2,212,126,77,9,29.46,13.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,Round matchups,,,,7.5,pick,392,232,137,23,65.57,16.7
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,10.0,p2,192,112,72,8,24.29,12.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,Round matchups,,,,10.0,pick,348,201,127,20,48.86,14.0
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,12.5,p2,171,102,63,6,25.39,14.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,Round matchups,,,,12.5,pick,319,183,118,18,42.70,13.4
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,15.0,p2,156,94,56,6,26.39,16.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,Round matchups,,,,15.0,pick,283,165,102,16,43.44,15.3
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,17.5,p2,140,86,49,5,26.73,19.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,Round matchups,,,,17.5,pick,249,149,87,13,44.73,18.0
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,20.0,p2,124,75,45,4,20.54,16.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,ISCO Championship,,(all),default,default,Round matchups,,,,20.0,pick,225,136,79,10,41.17,18.3
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,0.0,p1,230,131,80,19,37.43,16.3
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,2.5,p1,217,124,76,17,35.89,16.5
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,5.0,p1,198,115,67,16,37.20,18.8
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,7.5,p1,180,106,60,14,36.11,20.1
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,10.0,p1,156,89,55,12,24.57,15.7
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,12.5,p1,148,81,55,12,17.31,11.7
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,15.0,p1,127,71,46,10,17.05,13.4
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,17.5,p1,109,63,38,8,18.00,16.5
ev_backtest,2026-08-06T01:06:22Z,,ISCO Championship,,,default,default,Round matchups,,,,20.0,p1,101,61,34,6,20.63,20.4
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,0.0,p2,227,125,80,22,35.41,15.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,Round matchups,,,,0.0,pick,434,229,165,40,48.96,11.3
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,0.0,p1,207,104,85,18,13.55,6.5
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,2.5,p1,184,92,76,16,11.99,6.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,Round matchups,,,,2.5,pick,390,207,146,37,48.43,12.4
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,5.0,p1,173,88,70,15,14.34,8.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,Round matchups,,,,5.0,pick,356,193,130,33,52.17,14.7
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,7.5,p1,156,79,63,14,12.57,8.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,Round matchups,,,,7.5,pick,311,168,113,30,46.30,14.9
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,10.0,p1,139,70,56,13,10.42,7.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,Round matchups,,,,10.0,pick,278,154,96,28,49.99,18.0
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,12.5,p1,120,60,49,11,8.62,7.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,Round matchups,,,,12.5,pick,249,139,84,26,49.55,19.9
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,15.0,p1,110,53,48,9,3.29,3.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,Round matchups,,,,15.0,pick,233,128,81,24,42.68,18.3
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,17.5,p1,97,48,41,8,5.34,5.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,Round matchups,,,,17.5,pick,210,117,72,21,41.58,19.8
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,20.0,p1,85,41,37,7,2.65,3.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,(all),default,default,Round matchups,,,,20.0,pick,186,102,66,18,34.95,18.8
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,2.5,p2,206,115,70,21,36.44,17.7
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,5.0,p2,183,105,60,18,37.83,20.7
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,7.5,p2,155,89,50,16,33.73,21.8
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,10.0,p2,139,84,40,15,39.57,28.5
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,12.5,p2,129,79,35,15,40.93,31.7
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,15.0,p2,123,75,33,15,39.39,32.0
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,17.5,p2,113,69,31,13,36.24,32.1
ev_backtest,2026-08-06T01:06:22Z,,Corales Puntacana Championship,,,default,default,Round matchups,,,,20.0,p2,101,61,29,11,32.30,32.0
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,0.0,p2,35,20,11,4,6.59,18.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,Round matchups,,,,0.0,pick,61,29,27,5,-0.76,-1.2
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,2.5,p2,34,19,11,4,5.82,17.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,Round matchups,,,,2.5,pick,59,27,27,5,-2.30,-3.9
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,5.0,p2,32,18,10,4,6.07,19.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,Round matchups,,,,5.0,pick,54,25,25,4,-2.10,-3.9
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,7.5,p2,28,17,7,4,8.20,29.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,Round matchups,,,,7.5,pick,50,24,22,4,0.03,0.1
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,10.0,p2,26,15,7,4,6.46,24.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,Round matchups,,,,10.0,pick,43,20,19,4,-0.91,-2.1
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,12.5,p2,20,12,4,4,6.89,34.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,Round matchups,,,,12.5,pick,37,17,16,4,-0.48,-1.3
