captured_at,ud_round_props_refreshed_at,projections_updated_at,event_name,course_used,display_round,round_num,dg_id,player_name,market,ud_line,over_odds,under_odds,p_over_implied,p_under_implied,odds_method,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,13126,"Taylor, Nick",Birdies,4.5,106,-130,0.4854368932038835,0.5652173913043478,underdog_api,66.91,4.14,10.77,2.78,13.32,8.56,27.2
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,18474,"Smalley, Alex",Birdies,4.5,-105,-117,0.5121951219512195,0.5391705069124424,underdog_api,66.88,4.33,10.62,2.62,14.4,8.67,27.4
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,16395,"Kohles, Ben",Birdies,4.5,105,-129,0.4878048780487805,0.5633187772925764,underdog_api,67.48,4.43,10.72,2.52,14.25,9.26,28.7
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,25569,"Stevens, Sam",Birdies,4.5,117,-143,0.4608294930875576,0.588477366255144,underdog_api,68.13,3.75,10.77,3.05,13.18,8.42,28.9
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,32319,"Koivun, Jackson",GIR,13.5,103,-125,0.49261083743842365,0.5555555555555556,underdog_api,67.86,4.32,10.52,2.78,13.57,8.42,28.1
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,29767,"Gerard, Ryan",GIR,13.5,-106,-117,0.5145631067961165,0.5391705069124424,underdog_api,66.35,3.99,10.96,2.67,14.85,8.83,27
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,14502,"Cauley, Bud",GIR,13.5,100,-124,0.5,0.5535714285714286,underdog_api,67.5,3.91,11.05,2.76,14.5,8.57,28.3
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,18586,"Smith, Jordan",GIR,13.5,-150,122,0.6,0.45045045045045046,underdog_api,67.19,3.95,10.87,2.71,14.11,9.06,28.5
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,21756,"Cole, Eric",GIR,12.5,-139,114,0.5815899581589958,0.4672897196261682,underdog_api,67.17,4.61,10.31,2.64,14.57,8,26.8
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,14577,"English, Harris",GIR,13.5,-124,101,0.5535714285714286,0.4975124378109453,underdog_api,67.42,4.21,10.57,2.84,12.19,8.74,27.8
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,17365,"Mitchell, Keith",GIR,13.5,-139,113,0.5815899581589958,0.4694835680751174,underdog_api,66.74,4.19,10.91,2.52,14.59,8.52,28.3
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,25362,"Fitzpatrick, Alex",GIR,13.5,111,-137,0.47393364928909953,0.5780590717299579,underdog_api,67.13,4,10.91,2.66,13.75,8.91,28.7
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,24550,"Ghim, Doug",GIR,13.5,-127,104,0.5594713656387665,0.49019607843137253,underdog_api,66.42,4.11,11.17,2.34,14.62,8.98,28.3
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,26651,"Young, Cameron",GIR,13.5,-157,128,0.6108949416342413,0.43859649122807015,underdog_api,65.65,4.82,10.52,2.38,14.49,9.47,27.9
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,32319,"Koivun, Jackson",Fairways hit,9.5,-125,103,0.5555555555555556,0.49261083743842365,underdog_api,67.86,4.32,10.52,2.78,13.57,8.42,28.1
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,17365,"Mitchell, Keith",Fairways hit,8.5,-112,-112,0.5283018867924528,0.5283018867924528,underdog_api,66.74,4.19,10.91,2.52,14.59,8.52,28.3
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,14502,"Cauley, Bud",Fairways hit,8.5,-154,125,0.6062992125984252,0.4444444444444444,underdog_api,67.5,3.91,11.05,2.76,14.5,8.57,28.3
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,25362,"Fitzpatrick, Alex",Fairways hit,8.5,-157,127,0.6108949416342413,0.44052863436123346,underdog_api,67.13,4,10.91,2.66,13.75,8.91,28.7
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,29767,"Gerard, Ryan",Fairways hit,9.5,-106,-117,0.5145631067961165,0.5391705069124424,underdog_api,66.35,3.99,10.96,2.67,14.85,8.83,27
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,21756,"Cole, Eric",Fairways hit,8.5,131,-162,0.4329004329004329,0.6183206106870229,underdog_api,67.17,4.61,10.31,2.64,14.57,8,26.8
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,18586,"Smith, Jordan",Fairways hit,9.5,-132,108,0.5689655172413793,0.4807692307692308,underdog_api,67.19,3.95,10.87,2.71,14.11,9.06,28.5
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,24550,"Ghim, Doug",Fairways hit,9.5,-112,-112,0.5283018867924528,0.5283018867924528,underdog_api,66.42,4.11,11.17,2.34,14.62,8.98,28.3
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,14577,"English, Harris",Fairways hit,9.5,103,-125,0.49261083743842365,0.5555555555555556,underdog_api,67.42,4.21,10.57,2.84,12.19,8.74,27.8
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,26651,"Young, Cameron",Fairways hit,8.5,-152,123,0.6031746031746031,0.4484304932735426,underdog_api,65.65,4.82,10.52,2.38,14.49,9.47,27.9
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,21756,"Cole, Eric",Bogeys,2.5,112,-137,0.4716981132075472,0.5780590717299579,underdog_api,67.17,4.61,10.31,2.64,14.57,8,26.8
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,26651,"Young, Cameron",Bogeys,1.5,-157,128,0.6108949416342413,0.43859649122807015,underdog_api,65.65,4.82,10.52,2.38,14.49,9.47,27.9
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,17365,"Mitchell, Keith",Bogeys,2.5,112,-137,0.4716981132075472,0.5780590717299579,underdog_api,66.74,4.19,10.91,2.52,14.59,8.52,28.3
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,24550,"Ghim, Doug",Bogeys,2.5,148,-186,0.4032258064516129,0.6503496503496503,underdog_api,66.42,4.11,11.17,2.34,14.62,8.98,28.3
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,29767,"Gerard, Ryan",Bogeys,2.5,156,-193,0.390625,0.658703071672355,underdog_api,66.35,3.99,10.96,2.67,14.85,8.83,27
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,32319,"Koivun, Jackson",Bogeys,1.5,-197,157,0.6632996632996633,0.38910505836575876,underdog_api,67.86,4.32,10.52,2.78,13.57,8.42,28.1
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,18586,"Smith, Jordan",Bogeys,2.5,123,-152,0.4484304932735426,0.6031746031746031,underdog_api,67.19,3.95,10.87,2.71,14.11,9.06,28.5
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,14502,"Cauley, Bud",Bogeys,2.5,133,-164,0.4291845493562232,0.6212121212121212,underdog_api,67.5,3.91,11.05,2.76,14.5,8.57,28.3
2026-08-07T06:23:57Z,2026-08-07T06:22:16Z,2026-08-07T06:23:39Z,Wyndham Championship,Sedgefield Country Club,2,2,25362,"Fitzpatrick, Alex",Bogeys,2.5,134,-164,0.42735042735042733,0.6212121212121212,underdog_api,67.13,4,10.91,2.66,13.75,8.91,28.7
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,16243,"Koepka, Brooks",Total Score,67.5,-137,111,0.5780590717299579,0.47393364928909953,underdog_api,68.58,4.04,10.7,2.75,13.29,8.32,28.94
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,14139,"Thomas, Justin",Total Score,67.5,-112,-112,0.5283018867924528,0.5283018867924528,underdog_api,67.65,4.06,10.98,2.68,13.87,7.8,27.95
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,14139,"Thomas, Justin",Birdies,4.5,-137,112,0.5780590717299579,0.4716981132075472,underdog_api,67.65,4.06,10.98,2.68,13.87,7.8,27.95
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,16243,"Koepka, Brooks",Birdies,4.5,-125,102,0.5555555555555556,0.49504950495049505,underdog_api,68.58,4.04,10.7,2.75,13.29,8.32,28.94
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,16243,"Koepka, Brooks",GIR,13.5,-132,107,0.5689655172413793,0.4830917874396135,underdog_api,68.58,4.04,10.7,2.75,13.29,8.32,28.94
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,14139,"Thomas, Justin",GIR,13.5,110,-136,0.47619047619047616,0.576271186440678,underdog_api,67.65,4.06,10.98,2.68,13.87,7.8,27.95
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,16243,"Koepka, Brooks",Fairways hit,8.5,109,-134,0.4784688995215311,0.5726495726495726,underdog_api,68.58,4.04,10.7,2.75,13.29,8.32,28.94
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,14139,"Thomas, Justin",Fairways hit,8.5,-150,121,0.6,0.45248868778280543,underdog_api,67.65,4.06,10.98,2.68,13.87,7.8,27.95
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,16243,"Koepka, Brooks",Bogeys,2.5,102,-125,0.49504950495049505,0.5555555555555556,underdog_api,68.58,4.04,10.7,2.75,13.29,8.32,28.94
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,14139,"Thomas, Justin",Bogeys,2.5,144,-179,0.4098360655737705,0.6415770609318996,underdog_api,67.65,4.06,10.98,2.68,13.87,7.8,27.95
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,14636,"Spieth, Jordan",Total Score,67.5,-124,101,0.5535714285714286,0.4975124378109453,underdog_api,68.73,4.12,10.74,2.72,13.33,8.42,28.6
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,14636,"Spieth, Jordan",Birdies,4.5,-115,-107,0.5348837209302325,0.5169082125603864,underdog_api,68.73,4.12,10.74,2.72,13.33,8.42,28.6
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,13562,"Matsuyama, Hideki",Total Score,67.5,101,-124,0.4975124378109453,0.5535714285714286,underdog_api,67.44,4.39,10.58,2.7,14.48,8.62,28.15
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,13562,"Matsuyama, Hideki",Birdies,4.5,-143,117,0.588477366255144,0.4608294930875576,underdog_api,67.44,4.39,10.58,2.7,14.48,8.62,28.15
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,13562,"Matsuyama, Hideki",GIR,13.5,-106,-117,0.5145631067961165,0.5391705069124424,underdog_api,67.44,4.39,10.58,2.7,14.48,8.62,28.15
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,13562,"Matsuyama, Hideki",Fairways hit,9.5,125,-154,0.4444444444444444,0.6062992125984252,underdog_api,67.44,4.39,10.58,2.7,14.48,8.62,28.15
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,13562,"Matsuyama, Hideki",Bogeys,1.5,-197,157,0.6632996632996633,0.38910505836575876,underdog_api,67.44,4.39,10.58,2.7,14.48,8.62,28.15
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,23014,"Theegala, Sahith",Total Score,68.5,111,-136,0.47393364928909953,0.576271186440678,underdog_api,68.3,3.89,10.83,2.87,14.51,8.24,28.45
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,17488,"Im, Sungjae",Total Score,67.5,-148,121,0.5967741935483871,0.45248868778280543,underdog_api,67.96,4.39,10.45,2.78,13.3,8.72,28.08
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,17488,"Im, Sungjae",Birdies,4.5,-113,-109,0.5305164319248826,0.5215311004784688,underdog_api,67.96,4.39,10.45,2.78,13.3,8.72,28.08
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,23014,"Theegala, Sahith",Birdies,4.5,-104,-120,0.5098039215686274,0.5454545454545454,underdog_api,68.3,3.89,10.83,2.87,14.51,8.24,28.45
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,23014,"Theegala, Sahith",GIR,13.5,118,-145,0.45871559633027525,0.5918367346938775,underdog_api,68.3,3.89,10.83,2.87,14.51,8.24,28.45
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,23014,"Theegala, Sahith",Fairways hit,8.5,-137,112,0.5780590717299579,0.4716981132075472,underdog_api,68.3,3.89,10.83,2.87,14.51,8.24,28.45
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,23014,"Theegala, Sahith",Bogeys,2.5,107,-132,0.4830917874396135,0.5689655172413793,underdog_api,68.3,3.89,10.83,2.87,14.51,8.24,28.45
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,8825,"Harman, Brian",Total Score,67.5,-136,111,0.576271186440678,0.47393364928909953,underdog_api,68.34,4.19,10.69,2.67,13.39,8.67,28.3
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,8825,"Harman, Brian",Birdies,4.5,-104,-120,0.5098039215686274,0.5454545454545454,underdog_api,68.34,4.19,10.69,2.67,13.39,8.67,28.3
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,27364,"Thompson, Davis",Total Score,67.5,-115,-107,0.5348837209302325,0.5169082125603864,underdog_api,67.77,4.25,10.85,2.55,14.95,8.69,28.5
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,27364,"Thompson, Davis",Birdies,4.5,-110,-112,0.5238095238095238,0.5283018867924528,underdog_api,67.77,4.25,10.85,2.55,14.95,8.69,28.5
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,27364,"Thompson, Davis",GIR,13.5,-130,106,0.5652173913043478,0.4854368932038835,underdog_api,67.77,4.25,10.85,2.55,14.95,8.69,28.5
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,27364,"Thompson, Davis",Fairways hit,9.5,129,-159,0.4366812227074236,0.6138996138996139,underdog_api,67.77,4.25,10.85,2.55,14.95,8.69,28.5
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,27364,"Thompson, Davis",Bogeys,2.5,130,-159,0.43478260869565216,0.6138996138996139,underdog_api,67.77,4.25,10.85,2.55,14.95,8.69,28.5
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,17511,"Straka, Sepp",Total Score,68.5,110,-136,0.47619047619047616,0.576271186440678,underdog_api,69.41,3.75,10.56,3.11,12.04,8.6,28.87
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,17511,"Straka, Sepp",Birdies,4.5,107,-132,0.4830917874396135,0.5689655172413793,underdog_api,69.41,3.75,10.56,3.11,12.04,8.6,28.87
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,17511,"Straka, Sepp",GIR,13.5,-120,-103,0.5454545454545454,0.5073891625615764,underdog_api,69.41,3.75,10.56,3.11,12.04,8.6,28.87
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,17511,"Straka, Sepp",Fairways hit,9.5,114,-141,0.4672897196261682,0.5850622406639004,underdog_api,69.41,3.75,10.56,3.11,12.04,8.6,28.87
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24766,"Kim, Tom",Total Score,67.5,-107,-115,0.5169082125603864,0.5348837209302325,underdog_api,67.24,4.78,10.52,2.37,14,8.7,28.52
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24766,"Kim, Tom",Birdies,4.5,-115,-107,0.5348837209302325,0.5169082125603864,underdog_api,67.24,4.78,10.52,2.37,14,8.7,28.52
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24766,"Kim, Tom",GIR,13.5,-107,-115,0.5169082125603864,0.5348837209302325,underdog_api,67.24,4.78,10.52,2.37,14,8.7,28.52
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24766,"Kim, Tom",Fairways hit,9.5,105,-129,0.4878048780487805,0.5633187772925764,underdog_api,67.24,4.78,10.52,2.37,14,8.7,28.52
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24766,"Kim, Tom",Bogeys,2.5,150,-186,0.4,0.6503496503496503,underdog_api,67.24,4.78,10.52,2.37,14,8.7,28.52
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,18554,"Rai, Aaron",Total Score,67.5,-136,111,0.576271186440678,0.47393364928909953,underdog_api,67.97,4.11,10.91,2.61,13.99,9.38,28.9
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,18554,"Rai, Aaron",Birdies,4.5,-106,-117,0.5145631067961165,0.5391705069124424,underdog_api,67.97,4.11,10.91,2.61,13.99,9.38,28.9
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,18554,"Rai, Aaron",GIR,13.5,-173,140,0.6336996336996337,0.4166666666666667,underdog_api,67.97,4.11,10.91,2.61,13.99,9.38,28.9
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,18554,"Rai, Aaron",Fairways hit,10.5,102,-125,0.49504950495049505,0.5555555555555556,underdog_api,67.97,4.11,10.91,2.61,13.99,9.38,28.9
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,18554,"Rai, Aaron",Bogeys,1.5,-193,156,0.658703071672355,0.390625,underdog_api,67.97,4.11,10.91,2.61,13.99,9.38,28.9
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,19870,"McCarthy, Denny",Total Score,68.5,104,-127,0.49019607843137253,0.5594713656387665,underdog_api,68.6,4.31,10.69,2.7,13.74,8.18,27.35
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,19870,"McCarthy, Denny",Birdies,4.5,117,-143,0.4608294930875576,0.588477366255144,underdog_api,68.6,4.31,10.69,2.7,13.74,8.18,27.35
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,19870,"McCarthy, Denny",GIR,13.5,123,-152,0.4484304932735426,0.6031746031746031,underdog_api,68.6,4.31,10.69,2.7,13.74,8.18,27.35
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,19870,"McCarthy, Denny",Fairways hit,8.5,-150,122,0.6,0.45045045045045046,underdog_api,68.6,4.31,10.69,2.7,13.74,8.18,27.35
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,19870,"McCarthy, Denny",Bogeys,2.5,112,-137,0.4716981132075472,0.5780590717299579,underdog_api,68.6,4.31,10.69,2.7,13.74,8.18,27.35
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,21554,"Poston, J.T.",Total Score,67.5,-145,119,0.5918367346938775,0.45662100456621,underdog_api,68.56,4.14,10.7,2.81,14.01,8.82,28.03
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24968,"Griffin, Ben",Total Score,67.5,-106,-117,0.5145631067961165,0.5391705069124424,underdog_api,67.18,4.26,10.92,2.51,14.15,8.46,27.54
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,21554,"Poston, J.T.",Birdies,4.5,101,-124,0.4975124378109453,0.5535714285714286,underdog_api,68.56,4.14,10.7,2.81,14.01,8.82,28.03
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24968,"Griffin, Ben",Birdies,4.5,-125,103,0.5555555555555556,0.49261083743842365,underdog_api,67.18,4.26,10.92,2.51,14.15,8.46,27.54
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24968,"Griffin, Ben",GIR,13.5,-125,103,0.5555555555555556,0.49261083743842365,underdog_api,67.18,4.26,10.92,2.51,14.15,8.46,27.54
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,21554,"Poston, J.T.",GIR,13.5,101,-124,0.4975124378109453,0.5535714285714286,underdog_api,68.56,4.14,10.7,2.81,14.01,8.82,28.03
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24968,"Griffin, Ben",Fairways hit,8.5,-157,127,0.6108949416342413,0.44052863436123346,underdog_api,67.18,4.26,10.92,2.51,14.15,8.46,27.54
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,21554,"Poston, J.T.",Fairways hit,9.5,-102,-122,0.504950495049505,0.5495495495495496,underdog_api,68.56,4.14,10.7,2.81,14.01,8.82,28.03
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,24968,"Griffin, Ben",Bogeys,1.5,-189,153,0.6539792387543253,0.3952569169960474,underdog_api,67.18,4.26,10.92,2.51,14.15,8.46,27.54
2026-08-07T06:52:51Z,2026-08-07T06:52:05Z,2026-08-07T06:52:05Z,Wyndham Championship,Sedgefield Country Club,2,2,18634,"McNealy, Maverick",Total Score,67.5,-132,107,0.5689655172413793,0.4830917874396135,underdog_api,68.01,4.15,10.71,2.7,13.73,8.37,27.35
