exported_at,event_name,year,round,book,bet_type,market,close_time,dg_id,player_name,opponent_dg_id,opponent_name,opponent2_dg_id,opponent2_name,model_mu_sg,opp_mu_sg,opp2_mu_sg,sg_gap,model_win_pct,close_implied_pct,p1_close_dec,p2_close_dec,p3_close_dec,edge_p1_pct,edge_p2_pct,edge_p3_pct,p1_result,p2_result,p3_result,pick_side_at_10,book_odds_source
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,2,betmgm,R2 3-Ball,3-balls,,17365,"Mitchell, Keith",18474,"Smalley, Alex",25908,"Whaley, Vince",1.600,1.686,1.145,-0.086,35.16,38.02,2.6300,2.7500,2.8800,-7.52,0.84,-18.88,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,2,betmgm,R2 3-Ball,3-balls,,16333,"Hubbard, Mark",21944,"Moore, Taylor",23014,"Theegala, Sahith",0.215,1.504,2.677,-1.289,16.13,30.30,3.3000,3.0000,2.2000,-46.76,-9.24,17.95,L,L,W,p3,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,2,betmgm,R2 3-Ball,3-balls,,16243,"Koepka, Brooks",17538,"Homa, Max",23950,"Aberg, Ludvig",0.089,2.472,1.636,-2.383,15.81,31.25,3.2000,3.0000,2.2500,-49.40,51.68,-24.34,W,L,L,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,2,betmgm,R2 3-Ball,3-balls,,15651,"Ventura, Kris",28309,"Coody, Pierceson",31343,"Ford, David",1.907,2.365,2.040,-0.458,30.14,32.26,3.1000,2.3000,3.0000,-6.55,-13.31,-3.51,P,P,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,2,betmgm,R2 3-Ball,3-balls,,15310,"Li, Haotong",25094,"Fishburn, Patrick",27819,"Castillo, Ricky",2.319,0.597,1.933,1.722,44.25,40.00,2.5000,3.2000,2.6300,10.62,-38.88,-3.60,W,L,L,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,15575,"Hoge, Tom",21944,"Moore, Taylor",23604,"Clark, Wyndham",2.199,1.739,1.980,0.460,37.07,31.25,3.2000,3.2000,2.1500,18.62,-5.22,-28.38,L,P,P,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,19477,"Schenk, Adam",24304,"Vilips, Karl",29279,"Suber, Jackson",-0.572,1.878,0.353,-2.450,17.02,31.75,3.1500,2.6000,2.6000,-46.38,46.24,-30.50,W,L,L,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,6430,"Scott, Adam",11676,"Finau, Tony",17365,"Mitchell, Keith",2.077,0.203,1.829,1.874,43.73,42.55,2.3500,3.3500,2.7500,2.76,-41.28,6.55,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,15310,"Li, Haotong",19846,"Bauchou, Zach",23475,"Novak, Andrew",2.500,1.695,0.760,0.805,47.55,41.67,2.4000,3.8000,2.4500,14.11,22.00,-50.15,W,L,L,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,15651,"Ventura, Kris",15980,"Lipsky, David",28159,"Meissner, Mac",2.117,1.443,2.024,0.674,37.38,38.46,2.6000,3.3500,2.4500,-2.82,-9.87,-12.49,P,P,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,16283,"Rodgers, Patrick",20722,"Schmid, Matti",21688,"Kim, S.H.",2.672,0.806,2.356,1.866,44.26,42.55,2.3500,3.1000,2.9500,4.00,-44.79,11.91,L,W,L,p3,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,16715,"Ryder, Sam",17786,"Davis, Cam",21074,"Nakajima, Keita",1.809,-0.567,0.922,2.376,50.95,37.74,2.6500,3.0000,2.6500,35.03,-52.03,-12.40,L,W,L,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,9771,"Day, Jason",15556,"Hughes, Mackenzie",24766,"Kim, Tom",2.990,0.958,1.826,2.032,51.60,46.51,2.1500,3.2000,3.2000,10.95,-38.72,-6.41,W,L,L,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,20954,"Hirata, Kensei",21407,"Reitan, Kristoffer",27364,"Thompson, Davis",1.488,-0.199,1.892,1.687,37.64,25.00,4.0000,2.6000,2.2000,50.55,-57.03,0.84,L,L,W,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,23602,"Hojgaard, Nicolai",26653,"Eckroat, Austin",29767,"Gerard, Ryan",2.333,1.437,3.431,0.896,29.81,37.74,2.6500,3.5000,2.3500,-21.00,-32.60,19.69,L,L,W,p3,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,25569,"Stevens, Sam",27819,"Castillo, Ricky",32457,"Keefer, Johnny",2.721,2.140,1.956,0.581,40.95,42.55,2.3500,3.0000,3.0000,-3.76,-7.46,-15.40,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,26651,"Young, Cameron",27774,"Gotterup, Chris",28635,"McCarty, Matt",2.542,2.213,2.899,0.329,32.87,40.82,2.4500,2.6500,3.3000,-19.46,-25.80,29.12,L,L,W,p3,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,13764,"Parry, John",13872,"Bradley, Keegan",28309,"Coody, Pierceson",1.910,1.385,2.544,0.525,31.88,27.78,3.6000,2.3000,2.6500,14.78,-43.24,15.11,L,L,W,p3,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,18634,"McNealy, Maverick",21756,"Cole, Eric",22760,"Hisatsune, Ryo",2.052,1.871,1.346,0.181,38.11,47.62,2.1000,3.0000,3.5500,-19.97,4.66,-4.13,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,13562,"Matsuyama, Hideki",19396,"Knapp, Jake",23841,"Neergaard-Petersen, Rasmus",2.716,2.017,2.600,0.699,37.65,40.00,2.5000,2.7000,3.1000,-5.88,-27.72,10.29,W,L,L,p3,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,19840,"Ramey, Chad",19870,"McCarthy, Denny",23838,"Hojgaard, Rasmus",1.243,1.828,2.421,-0.585,24.35,28.17,3.5500,2.7000,2.3000,-13.56,-12.54,-0.51,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,14609,"Kim, Si Woo",23505,"McGreevy, Max",25003,"Walker, Danny",2.911,2.608,0.585,0.303,45.78,52.36,1.9100,2.9000,4.5000,-12.55,14.53,-33.75,W,L,L,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,17723,"Lower, Justin",23014,"Theegala, Sahith",26649,"Thorbjornsen, Michael",0.694,2.838,1.789,-2.144,18.01,24.39,4.1000,2.5500,2.2000,-26.15,30.71,-32.40,L,L,W,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,3,betmgm,R3 3-Ball,3-balls,,6093,"Rose, Justin",10104,"Power, Seamus",14509,"Dahmen, Joel",1.928,2.091,1.796,-0.163,33.11,45.45,2.2000,3.0000,3.3000,-27.16,7.54,2.44,P,L,P,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,19840,"Ramey, Chad",24304,"Vilips, Karl",25569,"Stevens, Sam",1.988,1.873,2.429,0.115,31.39,30.77,3.2500,3.3000,2.1000,2.03,-2.06,-18.25,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,19870,"McCarthy, Denny",21944,"Moore, Taylor",23838,"Hojgaard, Rasmus",1.696,1.594,2.377,0.102,29.89,36.36,2.7500,3.4000,2.3000,-17.80,-3.30,-4.16,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,19960,"Pavon, Matthieu",27183,"Salinda, Isaiah",28159,"Meissner, Mac",1.772,1.191,1.680,0.581,36.91,32.79,3.0500,3.1500,2.2500,12.57,-12.43,-20.60,L,W,L,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,9771,"Day, Jason",11676,"Finau, Tony",23602,"Hojgaard, Nicolai",2.429,1.636,2.428,0.793,37.33,43.48,2.3000,3.5000,2.7000,-14.14,-11.26,0.75,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,13764,"Parry, John",14577,"English, Harris",23014,"Theegala, Sahith",1.728,2.417,3.049,-0.689,23.23,28.99,3.4500,2.2000,2.9000,-19.85,-28.47,28.34,L,L,W,p3,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,6430,"Scott, Adam",23604,"Clark, Wyndham",32457,"Keefer, Johnny",2.101,1.159,1.840,0.942,39.81,39.22,2.5500,2.5500,3.2500,1.51,-35.89,13.91,W,L,L,p3,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,16715,"Ryder, Sam",24550,"Ghim, Doug",26653,"Eckroat, Austin",1.396,1.321,1.407,0.075,33.68,33.33,3.0000,2.5000,2.8000,1.03,-18.83,-5.20,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,13872,"Bradley, Keegan",21688,"Kim, S.H.",27364,"Thompson, Davis",1.518,1.582,1.793,-0.064,31.49,42.55,2.3500,3.3500,2.7500,-25.99,8.85,-0.96,P,L,P,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,17723,"Lower, Justin",23475,"Novak, Andrew",29767,"Gerard, Ryan",1.266,2.053,3.194,-0.787,19.88,25.00,4.0000,2.7500,2.1000,-20.47,-19.73,6.95,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,13562,"Matsuyama, Hideki",15980,"Lipsky, David",19396,"Knapp, Jake",2.739,2.054,2.722,0.685,36.93,44.44,2.2500,4.4000,2.4000,-16.90,16.34,-12.10,L,L,W,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,12808,"Grillo, Emiliano",16333,"Hubbard, Mark",23504,"Hoey, Rico",1.547,0.356,0.716,1.191,44.92,35.09,2.8500,3.2500,2.3000,28.03,-18.34,-31.11,W,L,L,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,10104,"Power, Seamus",15310,"Li, Haotong",18634,"McNealy, Maverick",2.332,2.650,2.479,-0.318,30.84,29.41,3.4000,2.9000,2.2000,4.87,4.46,-27.10,L,P,P,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,14609,"Kim, Si Woo",16394,"Jaeger, Stephan",23505,"McGreevy, Max",3.243,2.421,2.155,0.822,44.29,47.62,2.1000,3.2500,3.2500,-6.99,-3.61,-15.34,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,6093,"Rose, Justin",14509,"Dahmen, Joel",22760,"Hisatsune, Ryo",3.272,2.458,2.450,0.814,42.70,47.62,2.1000,3.2500,3.2500,-10.33,-6.70,-7.07,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,16283,"Rodgers, Patrick",19846,"Bauchou, Zach",23841,"Neergaard-Petersen, Rasmus",2.555,1.328,2.009,1.227,43.18,44.44,2.2500,4.4000,2.4000,-2.84,4.43,-20.60,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,15651,"Ventura, Kris",17365,"Mitchell, Keith",19477,"Schenk, Adam",2.209,2.348,1.141,-0.139,37.54,38.46,2.6000,2.2500,3.8500,-2.41,-9.62,-14.17,L,P,P,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,15575,"Hoge, Tom",16243,"Koepka, Brooks",20954,"Hirata, Kensei",1.146,0.953,0.646,0.193,37.12,36.36,2.7500,2.2000,3.7000,2.09,-25.67,7.63,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,4,betmgm,R4 3-Ball,3-balls,,21756,"Cole, Eric",28309,"Coody, Pierceson",28635,"McCarty, Matt",2.017,3.152,2.796,-1.135,23.80,30.77,3.2500,2.5500,2.5500,-22.65,5.57,-11.26,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,10104,"Power, Seamus",15330,"Griffin, Lanto",15556,"Hughes, Mackenzie",0.000,0.000,0.000,0.000,33.33,38.76,2.5800,3.4000,2.5200,-14.00,13.33,-16.00,W,L,L,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,19396,"Knapp, Jake",19477,"Schenk, Adam",24342,"Higgo, Garrick",0.000,0.000,0.000,0.000,33.33,45.05,2.2200,4.6000,2.4400,-26.00,53.33,-18.67,W,L,L,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,18634,"McNealy, Maverick",19428,"Zalatoris, Will",23604,"Clark, Wyndham",0.000,0.000,0.000,0.000,33.33,38.17,2.6200,2.9000,2.8200,-12.67,-3.33,-6.00,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,17780,"Pendrith, Taylor",17881,"Yu, Kevin",27900,"Potgieter, Aldrich",0.000,0.000,0.000,0.000,33.33,43.10,2.3200,2.8600,3.3500,-22.67,-4.67,11.67,W,L,L,p3,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,17723,"Lower, Justin",25157,"Hodges, Lee",26653,"Eckroat, Austin",0.000,0.000,0.000,0.000,33.33,29.85,3.3500,2.4800,2.6200,11.67,-17.33,-12.67,W,L,L,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,17550,"Van Rooyen, Erik",23504,"Hoey, Rico",23602,"Hojgaard, Nicolai",0.000,0.000,0.000,0.000,33.33,27.40,3.6500,2.5200,2.4200,21.67,-16.00,-19.33,L,L,W,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,17365,"Mitchell, Keith",18474,"Smalley, Alex",25908,"Whaley, Vince",0.000,0.000,0.000,0.000,33.33,37.88,2.6400,2.8400,2.8600,-12.00,-5.33,-4.67,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,16333,"Hubbard, Mark",21944,"Moore, Taylor",23014,"Theegala, Sahith",0.000,0.000,0.000,0.000,33.33,31.75,3.1500,3.0000,2.3200,5.00,0.00,-22.67,P,L,P,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,16243,"Koepka, Brooks",17538,"Homa, Max",23950,"Aberg, Ludvig",0.000,0.000,0.000,0.000,33.33,30.77,3.2500,3.1000,2.1400,8.33,3.33,-28.67,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,19840,"Ramey, Chad",19870,"McCarthy, Denny",26649,"Thorbjornsen, Michael",0.000,0.000,0.000,0.000,33.33,27.03,3.7000,2.7200,2.2600,23.33,-9.33,-24.67,L,L,W,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,15651,"Ventura, Kris",28309,"Coody, Pierceson",31343,"Ford, David",0.000,0.000,0.000,0.000,33.33,33.33,3.0000,2.3600,3.0500,0.00,-21.33,1.67,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,15310,"Li, Haotong",25094,"Fishburn, Patrick",27819,"Castillo, Ricky",0.000,0.000,0.000,0.000,33.33,39.68,2.5200,3.2500,2.6600,-16.00,8.33,-11.33,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,14926,"Malnati, Peter",20722,"Schmid, Matti",24766,"Kim, Tom",0.000,0.000,0.000,0.000,33.33,27.03,3.7000,2.4400,2.4600,23.33,-18.67,-18.00,L,L,W,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,14704,"Putnam, Andrew",20706,"Wallace, Matt",25002,"Wu, Dylan",0.000,0.000,0.000,0.000,33.33,32.79,3.0500,2.5200,2.7400,1.67,-16.00,-8.67,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,14609,"Kim, Si Woo",21756,"Cole, Eric",23505,"McGreevy, Max",0.000,0.000,0.000,0.000,33.33,50.51,1.9800,3.5500,3.3000,-34.00,18.33,10.00,L,L,W,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,14577,"English, Harris",17536,"Spaun, J.J.",19895,"Schauffele, Xander",0.000,0.000,0.000,0.000,33.33,32.79,3.0500,2.9200,2.4400,1.67,-2.67,-18.67,P,L,P,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,13508,"Vegas, Jhonattan",17786,"Davis, Cam",29770,"Mouw, William",0.000,0.000,0.000,0.000,33.33,39.37,2.5400,3.3000,2.5800,-15.33,10.00,-14.00,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,13412,"Olesen, Thorbjorn",18103,"Bezuidenhout, Christiaan",19729,"Kanaya, Takumi",0.000,0.000,0.000,0.000,33.33,40.00,2.5000,2.6800,3.2000,-16.67,-10.67,6.67,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,12909,"Campos, Rafael",15575,"Hoge, Tom",23838,"Hojgaard, Rasmus",0.000,0.000,0.000,0.000,33.33,22.22,4.5000,2.8800,1.9800,50.00,-4.00,-34.00,L,W,L,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,15466,"Cantlay, Patrick",26096,"Bhatia, Akshay",26651,"Young, Cameron",0.000,0.000,0.000,0.000,33.33,39.37,2.5400,3.6000,2.4400,-15.33,20.00,-18.67,L,L,W,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,19872,"Riley, Davis",22051,"Wise, Aaron",26657,"Fisk, Steven",0.000,0.000,0.000,0.000,33.33,40.32,2.4800,3.9000,2.3800,-17.33,30.00,-20.67,L,L,W,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,21074,"Nakajima, Keita",24343,"Lamprecht, Christo",25319,"VanDerLaan, John",0.000,0.000,0.000,0.000,33.33,39.06,2.5600,2.8200,2.9600,-14.67,-6.00,-1.33,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,10419,"Noren, Alex",11676,"Finau, Tony",22465,"Penge, Marco",0.000,0.000,0.000,0.000,33.33,41.32,2.4200,3.3500,2.7000,-19.33,11.67,-10.00,L,W,L,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,9171,"Villegas, Camilo",16283,"Rodgers, Patrick",21688,"Kim, S.H.",0.000,0.000,0.000,0.000,33.33,24.10,4.1500,2.1500,2.6800,38.33,-28.33,-10.67,L,L,W,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,11276,"Horschel, Billy",23816,"Valimaki, Sami",27364,"Thompson, Davis",0.000,0.000,0.000,0.000,33.33,34.25,2.9200,3.0500,2.4400,-2.67,1.67,-18.67,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,8820,"Snedeker, Brandt",19960,"Pavon, Matthieu",21407,"Reitan, Kristoffer",0.000,0.000,0.000,0.000,33.33,32.26,3.1000,3.0000,2.2800,3.33,0.00,-24.00,L,P,P,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,20954,"Hirata, Kensei",22002,"Dumont De Chassart, Adrien",30814,"Sargent, Gordon",0.000,0.000,0.000,0.000,33.33,31.75,3.1500,2.1200,3.2500,5.00,-29.33,8.33,L,L,W,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,8480,"Streelman, Kevin",14509,"Dahmen, Joel",15980,"Lipsky, David",0.000,0.000,0.000,0.000,33.33,32.26,3.1000,2.5600,2.7000,3.33,-14.67,-10.00,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,6430,"Scott, Adam",13872,"Bradley, Keegan",27774,"Gotterup, Chris",0.000,0.000,0.000,0.000,33.33,33.78,2.9600,2.8400,2.5600,-1.33,-5.33,-14.67,P,L,P,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,6169,"Kuchar, Matt",16394,"Jaeger, Stephan",24304,"Vilips, Karl",0.000,0.000,0.000,0.000,33.33,36.23,2.7600,2.6200,2.9800,-8.00,-12.67,-0.67,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,6093,"Rose, Justin",9771,"Day, Jason",13562,"Matsuyama, Hideki",0.000,0.000,0.000,0.000,33.33,32.79,3.0500,2.6800,2.6400,1.67,-10.67,-12.00,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,23841,"Neergaard-Petersen, Rasmus",31960,"Hastings, Justin",32457,"Keefer, Johnny",0.000,0.000,0.000,0.000,33.33,43.48,2.3000,3.7000,2.6400,-23.33,23.33,-12.00,W,L,L,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,23475,"Novak, Andrew",28635,"McCarty, Matt",29767,"Gerard, Ryan",0.000,0.000,0.000,0.000,33.33,31.25,3.2000,2.7600,2.4600,6.67,-8.00,-18.00,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,23465,"Greyserman, Max",24550,"Ghim, Doug",28159,"Meissner, Mac",0.000,0.000,0.000,0.000,33.33,40.32,2.4800,2.9200,2.9800,-17.33,-2.67,-0.67,W,L,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,11451,"Garnett, Brice",16715,"Ryder, Sam",21943,"Lebioda, Hank",0.000,0.000,0.000,0.000,33.33,35.46,2.8200,2.5800,2.9400,-6.00,-14.00,-2.00,L,W,L,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,7960,"List, Luke",25003,"Walker, Danny",25569,"Stevens, Sam",0.000,0.000,0.000,0.000,33.33,30.77,3.2500,3.8500,1.9600,8.33,28.33,-34.67,L,W,L,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,11657,"Norlander, Henrik",15470,"Hossler, Beau",22760,"Hisatsune, Ryo",0.000,0.000,0.000,0.000,33.33,28.99,3.4500,2.3800,2.6800,15.00,-20.67,-10.67,L,L,W,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Farmers Insurance Open,2026,1,draftkings,R1 3-Ball,3-balls,,12577,"Woodland, Gary",12808,"Grillo, Emiliano",27164,"Phillips, Chandler",0.000,0.000,0.000,0.000,33.33,37.31,2.6800,2.7200,2.9600,-10.67,-9.33,-1.33,W,L,L,,historical_matchups_dk_fd_mgm_close
