captured_at,kl_round_props_refreshed_at,projections_updated_at,event_name,course_used,display_round,round_num,dg_id,player_name,market,kl_line,over_odds,under_odds,p_over_implied,p_under_implied,odds_method,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-08-07T06:54:21Z,2026-08-07T06:52:05Z,2026-08-07T06:53:45Z,Wyndham Championship,Sedgefield Country Club,2,1,24968,"Griffin, Ben",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,66.61,4.28,10.84,2.58,14.23,8.46,27.54
2026-08-07T06:54:21Z,2026-08-07T06:52:05Z,2026-08-07T06:53:45Z,Wyndham Championship,Sedgefield Country Club,2,1,32152,"Brown, Blades",Total Score,67.5,-153,153,0.6047430830039525,0.3952569169960474,,68.21,4.09,10.73,2.72,13.13,8.38,28.76
2026-08-07T06:54:21Z,2026-08-07T06:52:05Z,2026-08-07T06:53:45Z,Wyndham Championship,Sedgefield Country Club,2,1,18554,"Rai, Aaron",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,67.34,4.1,10.97,2.56,14.15,9.38,28.9
2026-08-07T06:54:21Z,2026-08-07T06:52:05Z,2026-08-07T06:53:45Z,Wyndham Championship,Sedgefield Country Club,2,1,25362,"Fitzpatrick, Alex",Total Score,68.5,147,-147,0.4048582995951417,0.5951417004048583,,66.82,3.96,11.13,2.51,14.23,8.91,28.91
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,24766,"Kim, Tom",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,66.85,4.79,10.47,2.41,14.27,8.7,28.49
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,11676,"Finau, Tony",Total Score,69.5,153,-153,0.3952569169960474,0.6047430830039525,,68.69,3.72,11.03,2.88,13.03,8.05,29.07
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,23014,"Theegala, Sahith",Total Score,69.5,170,-170,0.37037037037037035,0.6296296296296297,,67.85,3.89,10.8,2.9,14.12,8.24,28.49
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,29767,"Gerard, Ryan",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,67.26,4,10.87,2.75,14.3,8.83,27.65
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,18634,"McNealy, Maverick",Total Score,68.5,135,-135,0.425531914893617,0.574468085106383,,67.57,4.15,10.68,2.73,13.34,8.37,27.4
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,29197,"Brennan, Michael",Total Score,68.5,113,-113,0.4694835680751174,0.5305164319248826,,67.87,4.04,10.71,2.77,13.79,8.44,28.78
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,13872,"Bradley, Keegan",Total Score,67.5,-127,127,0.5594713656387665,0.44052863436123346,,67.58,3.88,10.99,2.75,13.91,8.45,28.62
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,14139,"Thomas, Justin",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,67.21,4.06,10.95,2.71,13.62,7.8,27.98
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,29279,"Suber, Jackson",Total Score,67.5,-208,208,0.6753246753246753,0.3246753246753247,,67.92,4.08,10.79,2.64,13.39,8.38,28.78
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,14636,"Spieth, Jordan",Total Score,68.5,115,-115,0.46511627906976744,0.5348837209302325,,68.26,4.12,10.74,2.71,13.39,8.42,28.6
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,32319,"Koivun, Jackson",Total Score,66.5,-167,167,0.6254681647940075,0.37453183520599254,,68.89,4.33,10.44,2.85,13.66,8.31,28.66
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,13562,"Matsuyama, Hideki",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,66.98,4.38,10.56,2.72,14.5,8.62,28.15
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,15310,"Li, Haotong",Total Score,69.5,115,-115,0.46511627906976744,0.5348837209302325,,68.76,4.01,10.59,2.93,13.12,8.35,29.03
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,26651,"Young, Cameron",Total Score,66.5,-127,127,0.5594713656387665,0.44052863436123346,,66.11,4.82,10.57,2.35,14.65,9.47,28.13
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,16243,"Koepka, Brooks",Total Score,67.5,-194,194,0.6598639455782312,0.3401360544217687,,68.14,4.01,10.81,2.71,13.64,8.32,28.92
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,29827,"James, Ben",Total Score,68.5,106,-106,0.4854368932038835,0.5145631067961165,,68.47,3.9,10.81,2.82,13.82,8.43,28.63
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,24968,"Griffin, Ben",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,66.72,4.27,10.91,2.52,14.16,8.46,27.54
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,32152,"Brown, Blades",Total Score,67.5,-153,153,0.6047430830039525,0.3952569169960474,,68.51,4.08,10.8,2.66,13.32,8.4,28.72
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,18554,"Rai, Aaron",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,67.54,4.11,10.9,2.62,14.08,9.38,28.9
2026-08-08T05:32:41Z,2026-08-08T05:32:16Z,2026-08-08T05:32:16Z,Wyndham Championship,Sedgefield Country Club,3,1,25362,"Fitzpatrick, Alex",Total Score,68.5,147,-147,0.4048582995951417,0.5951417004048583,,67.22,3.97,11.06,2.57,13.89,8.91,28.96
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,24766,"Kim, Tom",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,67.14,4.76,10.27,2.64,14.44,8.7,28.49
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,11676,"Finau, Tony",Total Score,69.5,153,-153,0.3952569169960474,0.6047430830039525,,68.94,3.69,10.83,3.11,13.2,8.05,29.07
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,23014,"Theegala, Sahith",Total Score,69.5,170,-170,0.37037037037037035,0.6296296296296297,,67.65,3.92,10.86,2.81,14.29,8.24,28.49
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,29767,"Gerard, Ryan",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,67.05,4.03,10.93,2.66,14.47,8.84,27.65
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,18634,"McNealy, Maverick",Total Score,68.5,135,-135,0.425531914893617,0.574468085106383,,67.85,4.12,10.48,2.96,13.51,8.36,27.4
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,29197,"Brennan, Michael",Total Score,68.5,113,-113,0.4694835680751174,0.5305164319248826,,67.87,4.01,10.51,3,13.96,8.43,28.78
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,13872,"Bradley, Keegan",Total Score,67.5,-127,127,0.5594713656387665,0.44052863436123346,,67.87,3.85,10.79,2.98,14.08,8.45,28.62
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,14139,"Thomas, Justin",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,67.52,4.03,10.75,2.94,13.79,7.8,27.98
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,29279,"Suber, Jackson",Total Score,67.5,-208,208,0.6753246753246753,0.3246753246753247,,68.21,4.05,10.59,2.87,13.56,8.37,28.78
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,14636,"Spieth, Jordan",Total Score,68.5,115,-115,0.46511627906976744,0.5348837209302325,,68.04,4.15,10.8,2.62,13.56,8.42,28.6
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,32319,"Koivun, Jackson",Total Score,66.5,-167,167,0.6254681647940075,0.37453183520599254,,68.67,4.36,10.5,2.76,13.83,8.46,28.66
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,13562,"Matsuyama, Hideki",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,66.77,4.41,10.62,2.63,14.67,8.63,28.15
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,15310,"Li, Haotong",Total Score,69.5,115,-115,0.46511627906976744,0.5348837209302325,,68.27,4.04,10.65,2.84,13.29,8.35,29.03
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,26651,"Young, Cameron",Total Score,66.5,-127,127,0.5594713656387665,0.44052863436123346,,66.37,4.79,10.37,2.58,14.82,9.46,28.13
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,16243,"Koepka, Brooks",Total Score,67.5,-194,194,0.6598639455782312,0.3401360544217687,,68.15,3.98,10.61,2.94,13.81,8.32,28.92
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,29827,"James, Ben",Total Score,68.5,106,-106,0.4854368932038835,0.5145631067961165,,67.98,3.93,10.87,2.73,13.99,8.58,28.63
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,24968,"Griffin, Ben",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,66.51,4.3,10.97,2.43,14.33,8.46,27.54
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,32152,"Brown, Blades",Total Score,67.5,-153,153,0.6047430830039525,0.3952569169960474,,68.03,4.11,10.86,2.57,13.49,8.55,28.72
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,18554,"Rai, Aaron",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,67.81,4.08,10.7,2.85,14.25,9.38,28.9
2026-08-08T05:33:44Z,2026-08-08T05:32:16Z,2026-08-08T05:33:24Z,Wyndham Championship,Sedgefield Country Club,3,1,25362,"Fitzpatrick, Alex",Total Score,68.5,147,-147,0.4048582995951417,0.5951417004048583,,67.22,3.94,10.86,2.8,14.06,8.91,28.96
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",Total Score,66.5,-100,-100,0.5,0.5,,67.29,4.78,10.45,2.43,14.5,8.71,28.47
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15575,"Hoge, Tom",Total Score,67.5,-100,-100,0.5,0.5,,68.72,4.11,10.48,2.99,13.08,9.72,29.38
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",Total Score,67.5,-100,-100,0.5,0.5,,68.38,4.14,10.51,2.95,13.93,8.24,28.52
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,23504,"Hoey, Rico",Total Score,67.5,-100,-100,0.5,0.5,,68.7,3.91,11.01,2.72,14.05,8.62,29.38
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,20722,"Schmid, Matti",Total Score,67.5,-100,-100,0.5,0.5,,69.09,3.97,10.64,2.97,12.92,8.06,28.45
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,23465,"Greyserman, Max",Total Score,67.5,-100,-100,0.5,0.5,,68.89,4.38,10.22,2.8,12.93,7.96,28.14
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",Total Score,67.5,-100,-100,0.5,0.5,,68.39,4.06,10.59,2.91,13.84,8.44,28.77
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",Total Score,67.5,-100,-100,0.5,0.5,,67.75,3.98,10.96,2.77,14.2,7.8,27.92
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,14636,"Spieth, Jordan",Total Score,68.5,-100,-100,0.5,0.5,,68.76,4.11,10.7,2.79,13.71,8.42,28.56
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",Total Score,67.5,-100,-100,0.5,0.5,,67.87,3.94,10.91,2.75,13.86,9.07,28.8
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,21756,"Cole, Eric",Total Score,67.5,-100,-100,0.5,0.5,,68.61,4.62,10.17,2.79,13.47,8,27.53
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",Total Score,67.5,-100,-100,0.5,0.5,,67.91,4.16,10.88,2.61,14.74,8.69,28.53
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10873,"Skinns, David",Total Score,67.5,-100,-100,0.5,0.5,,70.07,4.08,10.5,2.97,12.64,8.06,29.47
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,19870,"McCarthy, Denny",Total Score,67.5,-100,-100,0.5,0.5,,68.63,4.23,10.67,2.78,12.91,8.18,27.44
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,24550,"Ghim, Doug",Total Score,67.5,-100,-100,0.5,0.5,,67.94,4.13,11.01,2.48,14.08,8.99,28.96
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,26651,"Young, Cameron",Total Score,66.5,-100,-100,0.5,0.5,,66.55,4.82,10.53,2.37,14.61,9.47,28.14
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,19840,"Ramey, Chad",Total Score,67.5,-100,-100,0.5,0.5,,69.95,3.87,10.85,3.03,12.24,8.26,28.62
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,16243,"Koepka, Brooks",Total Score,67.5,-100,-100,0.5,0.5,,68.66,4.04,10.68,2.85,13.63,8.32,28.92
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",Total Score,67.5,-100,-100,0.5,0.5,,68.99,3.93,10.67,2.96,13.67,8.43,28.65
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",Total Score,67.5,-100,-100,0.5,0.5,,68.65,4.36,10.75,2.58,13.15,8.38,28.23
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,11276,"Horschel, Billy",Total Score,67.5,-100,-100,0.5,0.5,,68.28,4.2,10.33,3.01,13.97,8.35,28.8
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",Total Score,67.5,-100,-100,0.5,0.5,,68.27,4.34,10.46,2.72,14,8.67,28.01
2026-08-09T01:40:25Z,2026-08-09T01:39:44Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",Total Score,67.5,-100,-100,0.5,0.5,,68.18,4.1,10.75,2.77,13.29,8.79,27.81
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",Total Score,66.5,-100,-100,0.5,0.5,,66.48,4.66,10.66,2.34,14.85,8.7,27.7
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,15575,"Hoge, Tom",Total Score,67.5,-100,-100,0.5,0.5,,67.41,4.23,10.49,2.86,13.43,9.73,28.6
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",Total Score,67.5,-100,-100,0.5,0.5,,67.17,4.02,10.72,2.86,14.28,8.24,27.8
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,23504,"Hoey, Rico",Total Score,67.5,-100,-100,0.5,0.5,,67.41,3.79,11.22,2.63,14.4,8.63,28.6
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,20722,"Schmid, Matti",Total Score,67.5,-100,-100,0.5,0.5,,67.73,4.09,10.65,2.84,13.07,8.07,27.9
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,23465,"Greyserman, Max",Total Score,67.5,-100,-100,0.5,0.5,,67.64,4.5,10.23,2.67,13.14,7.97,27.5
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",Total Score,67.5,-100,-100,0.5,0.5,,67.59,3.94,10.8,2.82,14.19,8.44,28
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",Total Score,67.5,-100,-100,0.5,0.5,,66.81,3.86,11.17,2.68,14.55,7.8,27.2
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,14636,"Spieth, Jordan",Total Score,68.5,-100,-100,0.5,0.5,,67.65,3.99,10.91,2.7,14.06,8.42,27.8
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",Total Score,67.5,-100,-100,0.5,0.5,,66.93,3.82,11.12,2.66,14.21,9.07,28
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,21756,"Cole, Eric",Total Score,67.5,-100,-100,0.5,0.5,,67.34,4.5,10.38,2.7,13.84,8.01,26.8
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",Total Score,67.5,-100,-100,0.5,0.5,,66.94,4.04,11.09,2.52,15.09,8.69,27.8
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,10873,"Skinns, David",Total Score,67.5,-100,-100,0.5,0.5,,68.75,3.96,10.71,2.88,12.99,8.08,28.7
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,19870,"McCarthy, Denny",Total Score,67.5,-100,-100,0.5,0.5,,67.36,4.11,10.88,2.69,13.26,8.19,26.7
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,24550,"Ghim, Doug",Total Score,67.5,-100,-100,0.5,0.5,,66.69,4.01,11.22,2.39,14.45,8.99,28.2
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,26651,"Young, Cameron",Total Score,66.5,-100,-100,0.5,0.5,,65.6,4.94,10.54,2.24,14.82,9.47,27.5
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,19840,"Ramey, Chad",Total Score,67.5,-100,-100,0.5,0.5,,68.24,3.99,10.86,2.9,12.59,8.28,27.9
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,16243,"Koepka, Brooks",Total Score,67.5,-100,-100,0.5,0.5,,67.6,4.16,10.69,2.72,13.84,8.33,28.3
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",Total Score,67.5,-100,-100,0.5,0.5,,67.83,3.81,10.88,2.87,14.02,8.76,27.9
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",Total Score,67.5,-100,-100,0.5,0.5,,67.64,4.24,10.95,2.49,13.5,8.38,27.5
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,11276,"Horschel, Billy",Total Score,67.5,-100,-100,0.5,0.5,,67.04,4.08,10.54,2.92,14.32,8.36,28
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",Total Score,67.5,-100,-100,0.5,0.5,,67.27,4.22,10.67,2.63,14.35,8.67,27.3
2026-08-09T01:41:13Z,2026-08-09T01:39:44Z,2026-08-09T01:40:58Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",Total Score,67.5,-100,-100,0.5,0.5,,67.24,3.98,10.96,2.68,13.64,8.79,27.1
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",Total Score,66.5,-186,186,0.6503496503496503,0.34965034965034963,,66.93,4.94,10.44,2.29,14.56,8.71,28.47
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,15575,"Hoge, Tom",Total Score,67.5,-212,213,0.6794871794871795,0.3194888178913738,,68.84,4.04,10.54,2.84,13.02,9.72,29.38
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",Total Score,67.5,-167,167,0.6254681647940075,0.37453183520599254,,68.23,4.22,10.54,2.84,13.99,8.24,28.52
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23504,"Hoey, Rico",Total Score,67.5,-178,178,0.6402877697841727,0.3597122302158273,,68.62,3.86,11.17,2.63,14.14,8.62,29.38
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,20722,"Schmid, Matti",Total Score,67.5,-203,203,0.66996699669967,0.33003300330033003,,69.01,3.91,10.79,2.87,12.96,8.06,28.45
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23465,"Greyserman, Max",Total Score,67.5,-190,190,0.6551724137931034,0.3448275862068966,,68.9,4.21,10.41,2.77,12.7,7.95,28.15
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",Total Score,67.5,-163,163,0.6197718631178707,0.38022813688212925,,68.5,4.06,10.77,2.67,14.31,8.44,28.77
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",Total Score,67.5,-104,104,0.5098039215686274,0.49019607843137253,,67.57,4.07,11,2.65,14.26,7.8,27.92
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14636,"Spieth, Jordan",Total Score,68.5,130,-130,0.43478260869565216,0.5652173913043478,,68.54,4.17,10.81,2.63,13.82,8.42,28.56
2026-08-09T04:34:52Z,2026-08-09T04:34:06Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",Total Score,67.5,-125,125,0.5555555555555556,0.4444444444444444,,67.98,3.87,11.15,2.51,14.26,9.07,28.8
