captured_at,pp_round_props_refreshed_at,projections_updated_at,event_name,course_used,display_round,round_num,dg_id,player_name,market,pp_line,over_odds,under_odds,p_over_implied,p_under_implied,pp_odds_method,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,11889,"Fox, Ryan",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.67,3.04,8.8,5.83,11.42,6.79,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,5994,"Stenson, Henrik",Total Score,71.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.39,2.87,8.91,5.88,11.42,8.69,31.4
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,17538,"Homa, Max",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.08,3,8.76,5.75,11.42,7.21,28.7
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,17538,"Homa, Max",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.08,3,8.76,5.75,11.42,7.21,28.7
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,17538,"Homa, Max",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.08,3,8.76,5.75,11.42,7.21,28.7
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,5994,"Stenson, Henrik",Birdies,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.39,2.87,8.91,5.88,11.42,8.69,31.4
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,23323,"MacIntyre, Robert",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.05,3.07,8.87,5.53,11.42,7.74,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,25362,"Fitzpatrick, Alex",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.57,3.01,8.82,5.62,11.42,8.3,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,12965,"Fowler, Rickie",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.77,3.08,9.22,5.22,11.42,8,29.2
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,23323,"MacIntyre, Robert",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.05,3.07,8.87,5.53,11.42,7.74,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,23323,"MacIntyre, Robert",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.05,3.07,8.87,5.53,11.42,7.74,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,23323,"MacIntyre, Robert",GIR,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.05,3.07,8.87,5.53,11.42,7.74,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,25362,"Fitzpatrick, Alex",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.57,3.01,8.82,5.62,11.42,8.3,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,12965,"Fowler, Rickie",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.77,3.08,9.22,5.22,11.42,8,29.2
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,23323,"MacIntyre, Robert",Bogeys,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.05,3.07,8.87,5.53,11.42,7.74,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,4761,"Duval, David",Total Score,74,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,73.57,2.57,8.47,6.42,11.42,6.59,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,4761,"Duval, David",Birdies,1.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,73.57,2.57,8.47,6.42,11.42,6.59,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,20766,"Brown, Dan",Total Score,71.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,73.34,2.84,8.41,6.17,11.42,7.8,30.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,17488,"Im, Sungjae",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.76,2.86,8.61,6.07,11.42,7.74,29
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,17488,"Im, Sungjae",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.76,2.86,8.61,6.07,11.42,7.74,29
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,20766,"Brown, Dan",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,73.34,2.84,8.41,6.17,11.42,7.8,30.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,17488,"Im, Sungjae",Bogeys,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.76,2.86,8.61,6.07,11.42,7.74,29
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,12577,"Woodland, Gary",Total Score,71.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.15,3.12,8.39,5.72,11.42,10.25,29.8
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,18586,"Smith, Jordan",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.98,2.91,8.79,5.76,11.42,8.19,30.1
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,12577,"Woodland, Gary",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.15,3.12,8.39,5.72,11.42,10.25,29.8
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,16841,"Lee, Min Woo",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.07,2.91,9,5.53,11.42,8.95,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,7655,"Molinari, Francesco",Total Score,72,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,73.03,2.92,9.07,5.58,11.42,8.21,30.7
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,7655,"Molinari, Francesco",Birdies,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,73.03,2.92,9.07,5.58,11.42,8.21,30.7
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14139,"Thomas, Justin",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.5,3.15,9.07,5.39,11.42,8.85,28.8
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,20730,"Perez, Victor",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.9,3.01,8.77,5.72,11.42,8.05,29.1
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14636,"Spieth, Jordan",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.03,3.17,9.15,5.17,11.42,7.39,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,5665,"Cink, Stewart",Total Score,72.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,73.33,2.78,8.56,6.13,11.42,7.38,29.4
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,5665,"Cink, Stewart",Birdies,2.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,73.33,2.78,8.56,6.13,11.42,7.38,29.4
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,26649,"Thorbjornsen, Michael",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.89,2.94,8.87,5.66,11.42,7.7,29.6
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,26649,"Thorbjornsen, Michael",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.89,2.94,8.87,5.66,11.42,7.7,29.6
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,25569,"Stevens, Sam",Total Score,71.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72,2.94,8.76,5.79,11.42,7.74,29.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,18474,"Smalley, Alex",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.57,2.92,8.67,5.88,11.42,7.77,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,22760,"Hisatsune, Ryo",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.92,2.9,8.83,5.69,11.42,7.9,29.6
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,26096,"Bhatia, Akshay",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.59,2.96,8.85,5.68,11.42,7.35,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14577,"English, Harris",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.73,3,8.87,5.64,11.42,7.92,28.4
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,26096,"Bhatia, Akshay",GIR,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.59,2.96,8.85,5.68,11.42,7.35,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,26096,"Bhatia, Akshay",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.59,2.96,8.85,5.68,11.42,7.35,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14577,"English, Harris",GIR,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.73,3,8.87,5.64,11.42,7.92,28.4
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,26096,"Bhatia, Akshay",Bogeys,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.59,2.96,8.85,5.68,11.42,7.35,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,26096,"Bhatia, Akshay",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.59,2.96,8.85,5.68,11.42,7.35,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14577,"English, Harris",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.73,3,8.87,5.64,11.42,7.92,28.4
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,18841,"Hovland, Viktor",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.82,3.05,8.95,5.45,11.42,8.3,29.1
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,24968,"Griffin, Ben",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.12,2.95,9.05,5.49,11.42,7.5,28.2
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,13562,"Matsuyama, Hideki",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.82,3.2,9.08,5.38,11.42,7.4,29.4
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,16841,"Lee, Min Woo",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.07,2.91,9,5.53,11.42,8.95,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,24968,"Griffin, Ben",GIR,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.12,2.95,9.05,5.49,11.42,7.5,28.2
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,16841,"Lee, Min Woo",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.07,2.91,9,5.53,11.42,8.95,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,24968,"Griffin, Ben",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.12,2.95,9.05,5.49,11.42,7.5,28.2
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,13562,"Matsuyama, Hideki",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.82,3.2,9.08,5.38,11.42,7.4,29.4
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,24968,"Griffin, Ben",Bogeys,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.12,2.95,9.05,5.49,11.42,7.5,28.2
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,16841,"Lee, Min Woo",Bogeys,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.07,2.91,9,5.53,11.42,8.95,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,6093,"Rose, Justin",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.15,3.25,8.76,5.59,11.42,7.69,29.5
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14578,"Henley, Russell",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.84,3.19,9.25,5.13,11.42,9.13,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,6093,"Rose, Justin",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,72.15,3.25,8.76,5.59,11.42,7.69,29.5
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14578,"Henley, Russell",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.84,3.19,9.25,5.13,11.42,9.13,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,18841,"Hovland, Viktor",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.82,3.05,8.95,5.45,11.42,8.3,29.1
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14578,"Henley, Russell",Pars,12,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.84,3.19,9.25,5.13,11.42,9.13,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,18841,"Hovland, Viktor",GIR,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.82,3.05,8.95,5.45,11.42,8.3,29.1
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,18841,"Hovland, Viktor",Pars,11,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.82,3.05,8.95,5.45,11.42,8.3,29.1
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14796,"Hatton, Tyrrell",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.45,3.35,8.75,5.43,11.42,7.26,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,10419,"Noren, Alex",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.86,3.07,9.02,5.6,11.42,8.07,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,9771,"Day, Jason",Total Score,71,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.38,3.21,9.06,5.29,11.42,7.44,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14139,"Thomas, Justin",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.5,3.15,9.07,5.39,11.42,8.85,28.8
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,10419,"Noren, Alex",Pars,12,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.86,3.07,9.02,5.6,11.42,8.07,28.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14139,"Thomas, Justin",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.5,3.15,9.07,5.39,11.42,8.85,28.8
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,9771,"Day, Jason",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.38,3.21,9.06,5.29,11.42,7.44,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,9771,"Day, Jason",Birdies,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.38,3.21,9.06,5.29,11.42,7.44,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,9771,"Day, Jason",Bogeys,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.38,3.21,9.06,5.29,11.42,7.44,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14139,"Thomas, Justin",Bogeys,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.5,3.15,9.07,5.39,11.42,8.85,28.8
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,18417,"Scheffler, Scottie",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,69.85,3.13,9.29,5.04,11.42,8.39,28.1
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,19841,"DeChambeau, Bryson",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.4,3.34,8.79,5.32,11.42,7.48,29
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,19841,"DeChambeau, Bryson",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.4,3.34,8.79,5.32,11.42,7.48,29
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14796,"Hatton, Tyrrell",Total Score,70,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.45,3.35,8.75,5.43,11.42,7.26,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,18417,"Scheffler, Scottie",Total Score,68.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,69.85,3.13,9.29,5.04,11.42,8.39,28.1
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,18417,"Scheffler, Scottie",Pars,12,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,69.85,3.13,9.29,5.04,11.42,8.39,28.1
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,19841,"DeChambeau, Bryson",GIR,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.4,3.34,8.79,5.32,11.42,7.48,29
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14796,"Hatton, Tyrrell",Pars,11.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.45,3.35,8.75,5.43,11.42,7.26,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,19841,"DeChambeau, Bryson",Pars,11,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.4,3.34,8.79,5.32,11.42,7.48,29
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,19841,"DeChambeau, Bryson",Bogeys,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.4,3.34,8.79,5.32,11.42,7.48,29
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14796,"Hatton, Tyrrell",Bogeys,3,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,71.45,3.35,8.75,5.43,11.42,7.26,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,19195,"Rahm, Jon",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.47,3.48,9.22,4.87,11.42,7.83,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,12294,"Fleetwood, Tommy",Birdies,3.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.31,3.08,9.51,4.95,11.42,8.73,28.8
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,14636,"Spieth, Jordan",Total Score,70.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.03,3.17,9.15,5.17,11.42,7.39,29.3
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,19195,"Rahm, Jon",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.47,3.48,9.22,4.87,11.42,7.83,28.9
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,12294,"Fleetwood, Tommy",Total Score,69.5,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.31,3.08,9.51,4.95,11.42,8.73,28.8
2026-07-17T02:30:04Z,2026-07-17T02:29:16Z,2026-07-17T02:29:38Z,The Open Championship,Royal Birkdale Golf Club,2,2,12294,"Fleetwood, Tommy",Pars,12,-136,-136,0.576271186440678,0.576271186440678,prizepicks_fixed,70.31,3.08,9.51,4.95,11.42,8.73,28.8
