exported_at,projections_updated_at,dk_round_props_refreshed_at,event_name,course_used,display_round,round_num,dg_id,player_name,country,market,side,line,american_odds,over_odds,under_odds,book,model_projection,p_model,p_implied,edge_pct,mu_sg,bet,bet_reason,bet_gap,bet_gap_need
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,Fairways hit,under,9.5,105,-152,105,draftkings,10.33,0.3075,0.4878,-18.03,2.262,NO,wrong_side,0.83,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,Fairways hit,over,8.5,-160,-160,110,draftkings,8.96,0.6017,0.6154,-1.37,1.882,YES,policy,0.46,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,Fairways hit,under,8.5,110,-160,110,draftkings,8.96,0.3983,0.4762,-7.79,1.882,NO,wrong_side,0.46,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Fairways hit,over,9.5,-120,-120,-120,draftkings,9.77,0.5627,0.5455,1.72,2.447,YES,policy,0.27,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Fairways hit,under,9.5,-120,-120,-120,draftkings,9.77,0.4373,0.5455,-10.81,2.447,NO,wrong_side,0.27,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,Fairways hit,over,8.5,-124,-124,-116,draftkings,8.64,0.5307,0.5536,-2.29,1.971,NO,inside_gap,0.14,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,Fairways hit,under,8.5,-116,-124,-116,draftkings,8.64,0.4693,0.537,-6.77,1.971,NO,inside_gap,0.14,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,17550,"Van Rooyen, Erik",RSA,Fairways hit,over,8.5,-120,-120,-120,draftkings,8.97,0.6033,0.5455,5.78,1.759,YES,policy,0.47,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,17550,"Van Rooyen, Erik",RSA,Fairways hit,under,8.5,-120,-120,-120,draftkings,8.97,0.3967,0.5455,-14.87,1.759,NO,wrong_side,0.47,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,Fairways hit,over,9.5,-144,-144,100,draftkings,10.49,0.7281,0.5902,13.79,3.088,YES,policy,0.98,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,Fairways hit,under,9.5,100,-144,100,draftkings,10.49,0.2719,0.5,-22.81,3.088,NO,wrong_side,0.98,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,26651,"Young, Cameron",USA,Fairways hit,over,8.5,-172,-172,118,draftkings,10.02,0.8156,0.6324,18.32,3.457,YES,policy,1.52,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,26651,"Young, Cameron",USA,Fairways hit,under,8.5,118,-172,118,draftkings,10.02,0.1844,0.4587,-27.43,3.457,NO,wrong_side,1.52,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,Fairways hit,over,8.5,-172,-172,120,draftkings,9.64,0.7439,0.6324,11.16,2.593,YES,policy,1.14,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,Fairways hit,under,8.5,120,-172,120,draftkings,9.64,0.2561,0.4545,-19.85,2.593,NO,wrong_side,1.14,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",USA,Fairways hit,over,9.5,100,100,-144,draftkings,10.19,0.6602,0.5,16.02,2.207,YES,policy,0.69,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",USA,Fairways hit,under,9.5,-144,100,-144,draftkings,10.19,0.3398,0.5902,-25.04,2.207,NO,wrong_side,0.69,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",USA,Fairways hit,over,9.5,112,112,-162,draftkings,9.78,0.5652,0.4717,9.35,2.824,YES,policy,0.28,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",USA,Fairways hit,under,9.5,-162,112,-162,draftkings,9.78,0.4348,0.6183,-18.36,2.824,NO,wrong_side,0.28,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",USA,Fairways hit,over,8.5,-188,-188,130,draftkings,9.58,0.7323,0.6528,7.95,2.227,YES,policy,1.08,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",USA,Fairways hit,under,8.5,130,-188,130,draftkings,9.58,0.2677,0.4348,-16.71,2.227,NO,wrong_side,1.08,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",USA,Fairways hit,over,9.5,102,102,-146,draftkings,9.62,0.5271,0.495,3.21,2.315,NO,inside_gap,0.12,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",USA,Fairways hit,under,9.5,-146,102,-146,draftkings,9.62,0.4729,0.5935,-12.06,2.315,NO,inside_gap,0.12,0.25
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Total Score,over,68.5,105,105,-142,draftkings,67.55,0.4115,0.4878,-7.63,2.447,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Total Score,under,68.5,-142,105,-142,draftkings,67.55,0.5885,0.5868,0.18,2.447,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,Total Score,over,68.5,-130,-130,-104,draftkings,67.46,0.4025,0.5652,-16.27,2.545,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,Total Score,under,68.5,-104,-130,-104,draftkings,67.46,0.5975,0.5098,8.77,2.545,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,Total Score,over,68.5,-110,-110,-124,draftkings,68.12,0.464,0.5238,-5.98,1.882,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,Total Score,under,68.5,-124,-110,-124,draftkings,68.12,0.536,0.5536,-1.76,1.882,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",USA,Total Score,over,68.5,108,108,-144,draftkings,67.69,0.4236,0.4808,-5.71,2.315,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",USA,Total Score,under,68.5,-144,108,-144,draftkings,67.69,0.5764,0.5902,-1.38,2.315,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",USA,Total Score,over,68.5,-102,-102,-132,draftkings,67.79,0.4337,0.505,-7.13,2.207,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",USA,Total Score,under,68.5,-132,-102,-132,draftkings,67.79,0.5663,0.569,-0.26,2.207,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",USA,Total Score,over,68.5,-116,-116,-115,draftkings,67.77,0.4318,0.537,-10.52,2.227,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",USA,Total Score,under,68.5,-115,-116,-115,draftkings,67.77,0.5682,0.5349,3.33,2.227,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14509,"Dahmen, Joel",USA,Total Score,over,68.5,-132,-132,-102,draftkings,67.89,0.4237,0.569,-14.53,2.114,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14509,"Dahmen, Joel",USA,Total Score,under,68.5,-102,-132,-102,draftkings,67.89,0.5763,0.505,7.14,2.114,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23838,"Hojgaard, Rasmus",DEN,Total Score,over,68.5,-136,-136,100,draftkings,67.67,0.4202,0.5763,-15.6,2.334,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23838,"Hojgaard, Rasmus",DEN,Total Score,under,68.5,100,-136,100,draftkings,67.67,0.5798,0.5,7.98,2.334,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,13872,"Bradley, Keegan",USA,Total Score,over,68.5,114,114,-152,draftkings,67.39,0.3873,0.4673,-8,2.615,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,13872,"Bradley, Keegan",USA,Total Score,under,68.5,-152,114,-152,draftkings,67.39,0.6127,0.6032,0.96,2.615,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",KOR,Total Score,over,67.5,-134,-134,100,draftkings,67.04,0.4563,0.5726,-11.63,2.964,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",KOR,Total Score,under,67.5,100,-134,100,draftkings,67.04,0.5437,0.5,4.37,2.964,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,Total Score,over,68.5,-132,-132,-102,draftkings,68.03,0.4557,0.569,-11.33,1.971,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,Total Score,under,68.5,-102,-132,-102,draftkings,68.03,0.5443,0.505,3.94,1.971,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,28635,"McCarty, Matt",USA,Total Score,over,68.5,-124,-124,-110,draftkings,67.5,0.399,0.5536,-15.46,2.496,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,28635,"McCarty, Matt",USA,Total Score,under,68.5,-110,-124,-110,draftkings,67.5,0.601,0.5238,7.72,2.496,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,11276,"Horschel, Billy",USA,Total Score,over,68.5,-128,-128,-106,draftkings,67.69,0.4245,0.5614,-13.69,2.306,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,11276,"Horschel, Billy",USA,Total Score,under,68.5,-106,-128,-106,draftkings,67.69,0.5755,0.5146,6.1,2.306,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,17543,"Kim, Michael",USA,Total Score,over,68.5,-108,-108,-124,draftkings,67.46,0.3771,0.5192,-14.21,2.544,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,17543,"Kim, Michael",USA,Total Score,under,68.5,-124,-108,-124,draftkings,67.46,0.6229,0.5536,6.93,2.544,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18424,"Roy, Kevin",USA,Total Score,over,68.5,-130,-130,-104,draftkings,67.8,0.4347,0.5652,-13.05,2.196,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18424,"Roy, Kevin",USA,Total Score,under,68.5,-104,-130,-104,draftkings,67.8,0.5653,0.5098,5.55,2.196,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,22465,"Penge, Marco",ENG,Total Score,over,68.5,-120,-120,-112,draftkings,68.03,0.4544,0.5455,-9.11,1.975,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,22465,"Penge, Marco",ENG,Total Score,under,68.5,-112,-120,-112,draftkings,68.03,0.5456,0.5283,1.73,1.975,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,17365,"Mitchell, Keith",USA,Total Score,over,68.5,100,100,-134,draftkings,67.3,0.3793,0.5,-12.07,2.696,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,17365,"Mitchell, Keith",USA,Total Score,under,68.5,-134,100,-134,draftkings,67.3,0.6207,0.5726,4.8,2.696,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,26651,"Young, Cameron",USA,Total Score,over,67.5,110,110,-148,draftkings,66.54,0.4087,0.4762,-6.75,3.457,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,26651,"Young, Cameron",USA,Total Score,under,67.5,-148,110,-148,draftkings,66.54,0.5913,0.5968,-0.54,3.457,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,13126,"Taylor, Nick",CAN,Total Score,over,68.5,-108,-108,-124,draftkings,67.7,0.4235,0.5192,-9.57,2.299,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,13126,"Taylor, Nick",CAN,Total Score,under,68.5,-124,-108,-124,draftkings,67.7,0.5765,0.5536,2.29,2.299,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,Total Score,over,67.5,-128,-128,-105,draftkings,67.41,0.4912,0.5614,-7.02,2.593,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,Total Score,under,67.5,-105,-128,-105,draftkings,67.41,0.5088,0.5122,-0.34,2.593,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,17488,"Im, Sungjae",KOR,Total Score,over,68.5,110,110,-148,draftkings,67.51,0.3782,0.4762,-9.8,2.489,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,17488,"Im, Sungjae",KOR,Total Score,under,68.5,-148,110,-148,draftkings,67.51,0.6218,0.5968,2.5,2.489,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,20706,"Wallace, Matt",ENG,Total Score,over,68.5,-102,-102,-132,draftkings,67.46,0.4031,0.505,-10.18,2.538,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,20706,"Wallace, Matt",ENG,Total Score,under,68.5,-132,-102,-132,draftkings,67.46,0.5969,0.569,2.79,2.538,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18634,"McNealy, Maverick",USA,Total Score,over,68.5,108,108,-146,draftkings,67.38,0.3937,0.4808,-8.7,2.617,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18634,"McNealy, Maverick",USA,Total Score,under,68.5,-146,108,-146,draftkings,67.38,0.6063,0.5935,1.28,2.617,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14636,"Spieth, Jordan",USA,Total Score,over,68.5,102,102,-138,draftkings,67.85,0.4392,0.495,-5.59,2.148,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14636,"Spieth, Jordan",USA,Total Score,under,68.5,-138,102,-138,draftkings,67.85,0.5608,0.5798,-1.9,2.148,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,19846,"Bauchou, Zach",USA,Total Score,over,68.5,-142,-142,106,draftkings,67.74,0.4284,0.5868,-15.84,2.264,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,19846,"Bauchou, Zach",USA,Total Score,under,68.5,106,-142,106,draftkings,67.74,0.5716,0.4854,8.62,2.264,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,Total Score,over,68.5,106,106,-144,draftkings,67.74,0.4286,0.4854,-5.69,2.262,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,Total Score,under,68.5,-144,106,-144,draftkings,67.74,0.5714,0.5902,-1.87,2.262,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,27164,"Phillips, Chandler",USA,Total Score,over,68.5,-152,-152,114,draftkings,67.61,0.3897,0.6032,-21.34,2.393,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,27164,"Phillips, Chandler",USA,Total Score,under,68.5,114,-152,114,draftkings,67.61,0.6103,0.4673,14.3,2.393,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,Total Score,over,67.5,-114,-114,-118,draftkings,66.91,0.4447,0.5327,-8.8,3.088,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,Total Score,under,67.5,-118,-114,-118,draftkings,66.91,0.5553,0.5413,1.4,3.088,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,25362,"Fitzpatrick, Alex",ENG,Total Score,over,67.5,-154,-154,115,draftkings,67.63,0.5135,0.6063,-9.28,2.368,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,25362,"Fitzpatrick, Alex",ENG,Total Score,under,67.5,115,-154,115,draftkings,67.63,0.4865,0.4651,2.14,2.368,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,Total Score,over,67.5,-120,-120,-112,draftkings,67.31,0.4822,0.5455,-6.33,2.689,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,Total Score,under,67.5,-112,-120,-112,draftkings,67.31,0.5178,0.5283,-1.05,2.689,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,21756,"Cole, Eric",USA,Total Score,over,68.5,-108,-108,-125,draftkings,67.6,0.3894,0.5192,-12.99,2.396,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,21756,"Cole, Eric",USA,Total Score,under,68.5,-125,-108,-125,draftkings,67.6,0.6106,0.5556,5.51,2.396,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,19870,"McCarthy, Denny",USA,Total Score,over,68.5,-115,-115,-118,draftkings,67.63,0.3926,0.5349,-14.23,2.369,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,19870,"McCarthy, Denny",USA,Total Score,under,68.5,-118,-115,-118,draftkings,67.63,0.6074,0.5413,6.61,2.369,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29279,"Suber, Jackson",USA,Total Score,over,68.5,-116,-116,-116,draftkings,67.76,0.4086,0.537,-12.84,2.237,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,29279,"Suber, Jackson",USA,Total Score,under,68.5,-116,-116,-116,draftkings,67.76,0.5914,0.537,5.43,2.237,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18554,"Rai, Aaron",ENG,Total Score,over,67.5,-146,-146,108,draftkings,67.15,0.4584,0.5935,-13.51,2.848,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,18554,"Rai, Aaron",ENG,Total Score,under,67.5,108,-146,108,draftkings,67.15,0.5416,0.4808,6.08,2.848,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14502,"Cauley, Bud",USA,Total Score,over,68.5,105,105,-142,draftkings,67.87,0.4213,0.4878,-6.65,2.133,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,14502,"Cauley, Bud",USA,Total Score,under,68.5,-142,105,-142,draftkings,67.87,0.5787,0.5868,-0.81,2.133,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23504,"Hoey, Rico",PHI,Total Score,over,68.5,-130,-130,-104,draftkings,67.68,0.3979,0.5652,-16.73,2.325,NO,market_off,,
2026-08-09T04:37:08Z,2026-08-09T04:37:06.631Z,2026-08-09T04:34:06Z,Wyndham Championship,Sedgefield Country Club,4,4,23504,"Hoey, Rico",PHI,Total Score,under,68.5,-104,-130,-104,draftkings,67.68,0.6021,0.5098,9.23,2.325,NO,market_off,,
