captured_at,book_odds_refreshed_at,projections_updated_at,event_name,course_used,display_round,dg_id,player_name,market,dk_line,over_odds,under_odds,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17543,"Kim, Michael",Birdies,3.5,104,-148,73.56,3.41,10.91,3.17,10.67,7.53,28.3
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19895,"Schauffele, Xander",Birdies,3.5,-160,112,71.98,3.96,11.05,2.56,12.08,8.42,27.7
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18474,"Smalley, Alex",Pars,10.5,-156,110,73.2,3.41,11.14,2.98,11.97,7.88,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17511,"Straka, Sepp",Pars,10.5,-174,124,72.77,3.47,11.34,2.79,11.84,8.67,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14578,"Henley, Russell",Pars,11.5,-106,-134,72.46,3.65,11.25,2.77,11.81,9.86,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17646,"Fitzpatrick, Matt",Pars,11.5,110,-156,72.38,3.89,10.92,2.75,12.32,9.64,27.7
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14139,"Thomas, Justin",Pars,10.5,-130,-110,72.99,3.59,11.04,2.93,11.01,8.05,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13872,"Bradley, Keegan",Pars,10.5,-152,108,72.88,3.65,10.98,2.94,11.5,8.63,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,16841,"Lee, Min Woo",Pars,10.5,-150,106,72.93,3.62,11.03,2.91,11.25,8.32,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21891,"Kitayama, Kurt",Pars,10.5,-164,116,73.53,3.39,10.88,3.17,11.87,8.18,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13562,"Matsuyama, Hideki",Pars,11.5,120,-170,72.77,3.55,11.23,2.7,11.53,8.07,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14577,"English, Harris",Pars,11.5,122,-174,73.19,3.45,11.16,2.92,11.48,8.94,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18417,"Scheffler, Scottie",Pars,11.5,116,-164,70.64,4.38,11.35,2,13.1,9.11,27.3
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,15466,"Cantlay, Patrick",Pars,11.5,116,-164,72.4,3.71,11.22,2.66,12.03,8.4,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29767,"Gerard, Ryan",Pars,10.5,-152,108,73.01,3.66,10.74,3.24,11.35,8.92,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23323,"MacIntyre, Robert",Pars,10.5,-168,118,72.71,3.57,11.18,2.91,11.6,8.96,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,26096,"Bhatia, Akshay",Pars,10.5,-136,-104,72.96,3.65,10.93,2.98,11.65,8.59,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19895,"Schauffele, Xander",Pars,10.5,-166,116,71.98,3.96,11.05,2.56,12.08,8.42,27.7
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23950,"Aberg, Ludvig",Pars,10.5,-140,-102,71.86,3.9,11.34,2.4,11.97,8.6,27.6
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,6093,"Rose, Justin",Pars,10.5,-150,106,73.62,3.34,10.93,3.1,11.65,8.45,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,27774,"Gotterup, Chris",Pars,10.5,-136,-104,72.88,3.67,10.98,2.85,11.44,7.63,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12965,"Fowler, Rickie",Pars,11.5,110,-156,73.1,3.54,11.06,2.9,11.67,8.45,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29433,"Bridgeman, Jacob",Pars,10.5,-148,104,73.1,3.38,11.25,2.97,11.67,8.42,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19483,"Burns, Sam",Pars,10.5,-138,-102,72.61,3.76,10.91,2.91,11.82,7.91,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12294,"Fleetwood, Tommy",Pars,11.5,106,-152,72.35,3.85,11.05,2.69,11.83,9.53,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,24968,"Griffin, Ben",Pars,11.5,122,-174,72.41,3.76,10.95,2.9,11.33,8.45,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18634,"McNealy, Maverick",Pars,10.5,-150,106,72.5,3.77,10.91,2.89,11.51,8.07,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21407,"Reitan, Kristoffer",Pars,10.5,-128,-112,73,3.49,11.01,3.01,11.19,8.35,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14609,"Kim, Si Woo",Pars,11.5,-104,-138,72.05,3.82,11.29,2.54,11.92,10.34,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17536,"Spaun, J.J.",Pars,10.5,-164,116,72.72,3.67,11.04,2.9,11.87,9.03,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18554,"Rai, Aaron",Pars,11.5,116,-164,73.52,3.52,10.81,3.1,12.14,9.85,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,26651,"Young, Cameron",Pars,10.5,-164,116,72.38,3.71,11.28,2.56,11.82,8.54,27.6
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,10091,"McIlroy, Rory",Pars,10.5,-136,-104,71.58,4.17,11.08,2.36,12.45,7.76,27.5
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,10419,"Noren, Alex",Pars,10.5,-170,120,73.11,3.51,11.05,3.03,11.16,9.01,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23602,"Hojgaard, Nicolai",Pars,10.5,-128,-110,72.68,3.6,11.03,2.89,11.4,7.98,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19483,"Burns, Sam",Bogeys,3.5,-114,-124,72.61,3.76,10.91,2.91,11.82,7.91,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,27774,"Gotterup, Chris",Bogeys,3.5,-116,-122,72.88,3.67,10.98,2.85,11.44,7.63,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23602,"Hojgaard, Nicolai",Bogeys,3.5,-136,-105,72.68,3.6,11.03,2.89,11.4,7.98,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12965,"Fowler, Rickie",Bogeys,3.5,112,-158,73.1,3.54,11.06,2.9,11.67,8.45,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29433,"Bridgeman, Jacob",Bogeys,3.5,-148,105,73.1,3.38,11.25,2.97,11.67,8.42,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,10419,"Noren, Alex",Bogeys,3.5,-118,-120,73.11,3.51,11.05,3.03,11.16,9.01,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,16841,"Lee, Min Woo",Bogeys,3.5,-114,-124,72.93,3.62,11.03,2.91,11.25,8.32,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,26096,"Bhatia, Akshay",Bogeys,3.5,-132,-108,72.96,3.65,10.93,2.98,11.65,8.59,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,26651,"Young, Cameron",Bogeys,2.5,-188,132,72.38,3.71,11.28,2.56,11.82,8.54,27.6
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21407,"Reitan, Kristoffer",Bogeys,3.5,-154,108,73,3.49,11.01,3.01,11.19,8.35,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18634,"McNealy, Maverick",Bogeys,3.5,-122,-115,72.5,3.77,10.91,2.89,11.51,8.07,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12294,"Fleetwood, Tommy",Bogeys,3.5,128,-182,72.35,3.85,11.05,2.69,11.83,9.53,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17646,"Fitzpatrick, Matt",Bogeys,3.5,134,-190,72.38,3.89,10.92,2.75,12.32,9.64,27.7
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18554,"Rai, Aaron",Bogeys,3.5,-116,-122,73.52,3.52,10.81,3.1,12.14,9.85,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18417,"Scheffler, Scottie",Bogeys,2.5,-110,-130,70.64,4.38,11.35,2,13.1,9.11,27.3
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29767,"Gerard, Ryan",Bogeys,3.5,-136,-104,73.01,3.66,10.74,3.24,11.35,8.92,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23950,"Aberg, Ludvig",Bogeys,3.5,112,-160,71.86,3.9,11.34,2.4,11.97,8.6,27.6
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23323,"MacIntyre, Robert",Bogeys,3.5,-102,-138,72.71,3.57,11.18,2.91,11.6,8.96,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17511,"Straka, Sepp",Bogeys,3.5,-105,-134,72.77,3.47,11.34,2.79,11.84,8.67,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13872,"Bradley, Keegan",Bogeys,3.5,-124,-114,72.88,3.65,10.98,2.94,11.5,8.63,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18474,"Smalley, Alex",Bogeys,3.5,-110,-130,73.2,3.41,11.14,2.98,11.97,7.88,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14609,"Kim, Si Woo",Bogeys,2.5,-188,132,72.05,3.82,11.29,2.54,11.92,10.34,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13562,"Matsuyama, Hideki",Bogeys,3.5,106,-150,72.77,3.55,11.23,2.7,11.53,8.07,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,24968,"Griffin, Ben",Bogeys,3.5,100,-142,72.41,3.76,10.95,2.9,11.33,8.45,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14578,"Henley, Russell",Bogeys,2.5,-184,130,72.46,3.65,11.25,2.77,11.81,9.86,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14577,"English, Harris",Bogeys,3.5,-114,-124,73.19,3.45,11.16,2.92,11.48,8.94,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14139,"Thomas, Justin",Bogeys,3.5,-112,-126,72.99,3.59,11.04,2.93,11.01,8.05,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,15466,"Cantlay, Patrick",Bogeys,3.5,115,-162,72.4,3.71,11.22,2.66,12.03,8.4,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17536,"Spaun, J.J.",Bogeys,3.5,102,-146,72.72,3.67,11.04,2.9,11.87,9.03,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19895,"Schauffele, Xander",Bogeys,3.5,124,-175,71.98,3.96,11.05,2.56,12.08,8.42,27.7
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,6093,"Rose, Justin",Bogeys,3.5,-112,-128,73.62,3.34,10.93,3.1,11.65,8.45,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21891,"Kitayama, Kurt",Bogeys,3.5,-108,-130,73.53,3.39,10.88,3.17,11.87,8.18,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,10091,"McIlroy, Rory",Bogeys,2.5,-186,132,71.58,4.17,11.08,2.36,12.45,7.76,27.5
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,28309,"Coody, Pierceson",Total Score,72.5,-134,100,73.17,3.45,10.98,3.07,11.35,8.44,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17511,"Straka, Sepp",Total Score,72.5,-105,-128,72.77,3.47,11.34,2.79,11.84,8.67,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,27774,"Gotterup, Chris",Total Score,72.5,100,-134,72.88,3.67,10.98,2.85,11.44,7.63,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,9771,"Day, Jason",Total Score,72.5,-118,-114,73.36,3.36,11.08,3.08,11.86,8.5,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18474,"Smalley, Alex",Total Score,72.5,-105,-128,73.2,3.41,11.14,2.98,11.97,7.88,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,22833,"Echavarria, Nico",Total Score,73.5,-110,-122,73.99,3.16,10.92,3.38,10.71,8.4,28.4
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19483,"Burns, Sam",Total Score,72.5,100,-138,72.61,3.76,10.91,2.91,11.82,7.91,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,6430,"Scott, Adam",Total Score,72.5,-105,-128,72.93,3.6,11,2.89,12.05,8.27,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14139,"Thomas, Justin",Total Score,72.5,108,-146,72.99,3.59,11.04,2.93,11.01,8.05,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23950,"Aberg, Ludvig",Total Score,71.5,-128,-105,71.86,3.9,11.34,2.4,11.97,8.6,27.6
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17576,"Conners, Corey",Total Score,72.5,-126,-108,73.03,3.65,10.81,2.99,11.63,9.64,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14577,"English, Harris",Total Score,72.5,-118,-115,73.19,3.45,11.16,2.92,11.48,8.94,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,15466,"Cantlay, Patrick",Total Score,72.5,114,-152,72.4,3.71,11.22,2.66,12.03,8.4,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,28635,"McCarty, Matt",Total Score,73.5,108,-146,73.37,3.36,10.98,3.15,10.65,8.79,28.2
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,22760,"Hisatsune, Ryo",Total Score,72.5,-124,-108,73.1,3.47,10.98,3.05,11.88,8.6,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,26096,"Bhatia, Akshay",Total Score,72.5,-118,-114,72.96,3.65,10.93,2.98,11.65,8.59,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21891,"Kitayama, Kurt",Total Score,72.5,-105,-128,73.53,3.39,10.88,3.17,11.87,8.18,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18634,"McNealy, Maverick",Total Score,72.5,-115,-118,72.5,3.77,10.91,2.89,11.51,8.07,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14578,"Henley, Russell",Total Score,71.5,-132,-102,72.46,3.65,11.25,2.77,11.81,9.86,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17606,"Berger, Daniel",Total Score,72.5,-136,102,73.14,3.45,11.06,3,11.93,8.91,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,11889,"Fox, Ryan",Total Score,73.5,108,-144,73.19,3.48,10.96,3.16,11.33,7.48,28.2
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18554,"Rai, Aaron",Total Score,72.5,-125,-108,73.52,3.52,10.81,3.1,12.14,9.85,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29767,"Gerard, Ryan",Total Score,72.5,-132,-102,73.01,3.66,10.74,3.24,11.35,8.92,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17543,"Kim, Michael",Total Score,73.5,110,-148,73.56,3.41,10.91,3.17,10.67,7.53,28.3
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14609,"Kim, Si Woo",Total Score,71.5,-132,-102,72.05,3.82,11.29,2.54,11.92,10.34,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17488,"Im, Sungjae",Total Score,72.5,-142,105,73.17,3.42,11.03,3.07,10.79,8.73,28.3
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13900,"Lowry, Shane",Total Score,72.5,-112,-120,72.85,3.57,11.06,2.91,12.12,8.68,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17536,"Spaun, J.J.",Total Score,72.5,108,-146,72.72,3.67,11.04,2.9,11.87,9.03,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,10419,"Noren, Alex",Total Score,72.5,-122,-112,73.11,3.51,11.05,3.03,11.16,9.01,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,24968,"Griffin, Ben",Total Score,72.5,100,-134,72.41,3.76,10.95,2.9,11.33,8.45,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21756,"Cole, Eric",Total Score,73.5,112,-152,73.32,3.53,10.76,3.15,11.15,7.19,28.2
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,10091,"McIlroy, Rory",Total Score,71.5,108,-146,71.58,4.17,11.08,2.36,12.45,7.76,27.5
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23323,"MacIntyre, Robert",Total Score,72.5,100,-136,72.71,3.57,11.18,2.91,11.6,8.96,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17646,"Fitzpatrick, Matt",Total Score,71.5,-132,-102,72.38,3.89,10.92,2.75,12.32,9.64,27.7
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,26651,"Young, Cameron",Total Score,71.5,-106,-128,72.38,3.71,11.28,2.56,11.82,8.54,27.6
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,6093,"Rose, Justin",Total Score,72.5,-102,-132,73.62,3.34,10.93,3.1,11.65,8.45,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,25569,"Stevens, Sam",Total Score,72.5,-130,-104,73.23,3.25,11.34,3,11.54,8.59,28.1
