exported_at,projections_updated_at,event_name,course_used,display_round,round,pricing_mode,pricing_skill,dg_id,player_name,actual_fairways,actual_round_score,actual_birdies,actual_gir,actual_source,book_odds_source,fairways_line,round_score_line,birdies_line,gir_line,fairways_book_line,round_score_book_line,birdies_book_line,gir_book_line,fairways_over_odds,round_score_over_odds,birdies_over_odds,gir_over_odds,fairways_under_odds,round_score_under_odds,birdies_under_odds,gir_under_odds,fairways_over,round_score_over,birdies_over,gir_over,fairways_under,round_score_under,birdies_under,gir_under,weather_wind_mph,weather_temp_f,weather_condition,weather_difficulty,sg_ott,sg_app,tee_wave,pin_sheet_active,gir_minus_fw,course_fw_width,edge
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,24968,"Griffin, Ben",4,74.0,2,11,historical_rounds+player_history_shard,pre_round_audit,11,68.9,3.3,9.8,9.5,72.5,3.5,11.5,+104,+100,-120,+108,-150,-134,-118,-148,L,W,L,L,W,L,W,W,,,,,-0.829,0.665,,1,6.994,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,27194,"Hall, Harry",10,73.0,6,12,historical_rounds+player_history_shard,pre_round_audit,4,71.6,3.1,9.4,,72.5,3.5,,,-152,+100,,,+112,-142,,W,W,W,W,L,L,L,L,,,,,-0.683,1.291,,1,2.01,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,10091,"McIlroy, Rory",7,71.0,4,11,historical_rounds+player_history_shard,pre_round_audit,12,69.0,3.4,10.2,8.5,71.5,4.5,12.5,-132,+108,+108,+124,-108,-146,-154,-170,L,L,L,L,W,W,W,W,,,,,-0.281,0.319,,1,3.998,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,26651,"Young, Cameron",8,73.0,2,9,historical_rounds+player_history_shard,pre_round_audit,12,71.7,3.4,9.8,9.5,71.5,3.5,11.5,+116,-106,-186,-115,-168,-128,+132,-120,L,W,L,L,W,L,W,W,,,,,0.154,-0.144,,1,1.006,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,23950,"Aberg, Ludvig",10,71.0,5,11,historical_rounds+player_history_shard,pre_round_audit,12,69.4,3.5,10.0,9.5,71.5,3.5,11.5,-102,-128,-178,-132,-142,-105,+126,-104,W,L,W,L,L,W,L,W,,,,,1.61,-0.295,,1,1.002,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,17488,"Im, Sungjae",9,73.0,3,12,historical_rounds+player_history_shard,pre_round_audit,7,69.8,3.3,9.4,,72.5,3.5,,,-142,+100,,,+105,-142,,W,W,L,W,L,L,W,L,,,,,0.305,0.159,,1,3.004,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,18417,"Scheffler, Scottie",10,73.0,3,7,historical_rounds+player_history_shard,pre_round_audit,12,67.6,3.8,10.6,9.5,70.5,4.5,12.5,-162,-108,-104,-120,+112,-124,-138,-114,W,W,L,L,L,L,W,W,,,,,1.217,-2.504,,1,-2.994,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,14139,"Thomas, Justin",7,74.0,4,8,historical_rounds+player_history_shard,pre_round_audit,12,71.4,3.4,9.6,8.5,72.5,3.5,10.5,-138,+108,-170,-162,-104,-150,+120,+118,L,W,W,L,W,L,L,W,,,,,0.825,-2.521,,1,0.992,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,14578,"Henley, Russell",7,72.0,4,10,historical_rounds+player_history_shard,pre_round_audit,11,70.7,3.3,9.9,10.5,71.5,3.5,11.5,-120,-132,-122,+105,-120,-102,-116,-144,L,W,W,L,W,L,L,W,,,,,0.504,-0.469,,1,3.008,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,14577,"English, Harris",7,71.0,5,10,historical_rounds+player_history_shard,pre_round_audit,8,71.5,3.5,9.7,9.5,72.5,3.5,11.5,-124,-122,-106,+100,-116,-110,-134,-138,L,L,W,L,W,W,L,W,,,,,-0.252,-1.65,,1,3.008,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,23602,"Hojgaard, Nicolai",6,74.0,3,8,historical_rounds+player_history_shard,pre_round_audit,11,69.4,3.3,9.7,8.5,72.5,3.5,11.5,-112,-120,-132,-114,-128,-112,-108,-122,L,W,L,L,W,L,W,W,,,,,-0.152,-0.019,,1,1.986,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,17606,"Berger, Daniel",11,72.0,4,14,historical_rounds+player_history_shard,pre_round_audit,6,69.9,3.1,9.9,,72.5,3.5,,,-144,+108,,,+106,-152,,W,L,W,W,L,W,L,L,,,,,0.775,0.811,,1,3,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,17543,"Kim, Michael",5,76.0,3,11,historical_rounds+player_history_shard,pre_round_audit,6,71.2,3.3,9.6,,73.5,3.5,,,+102,+104,,,-138,-148,,L,W,L,W,W,L,W,L,,,,,-0.141,-2.408,,1,6,32.9,
2026-07-07T21:37:27Z,2026-06-04T02:31:04Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,1,default,default,19895,"Schauffele, Xander",8,72.0,2,10,historical_rounds+player_history_shard,pre_round_audit,12,69.7,3.3,10.0,8.5,71.5,3.5,11.5,-148,-128,-160,-148,+102,-105,+112,+108,L,W,L,L,W,L,W,W,,,,,-0.128,0.919,,1,2.014,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,19895,"Schauffele, Xander",10,74.0,3,12,historical_rounds+player_history_shard,pre_round_audit,9,69.7,3.2,9.5,7.5,72.5,3.5,11.5,-120,-140,-104,+120,-120,+104,-136,-164,W,W,L,W,L,L,W,L,,,,,1.841,-0.906,,1,2.01,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,23950,"Aberg, Ludvig",9,69.0,4,13,historical_rounds+player_history_shard,pre_round_audit,10,69.2,3.5,10.3,8.5,72.5,3.5,11.5,+112,-118,-130,+125,-162,-114,-108,-172,W,L,W,W,L,W,L,L,,,,,-0.967,3.382,,1,3.994,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,6093,"Rose, Justin",13,68.0,7,13,historical_rounds+player_history_shard,pre_round_audit,4,72.2,3.2,9.4,8.5,73.5,3.5,10.5,+122,-110,+118,-138,-176,-122,-168,+100,W,L,W,W,L,W,L,L,,,,,0.64,2.429,,1,-0.01,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,15466,"Cantlay, Patrick",4,76.0,3,8,historical_rounds+player_history_shard,pre_round_audit,7,69.1,3.4,10.2,7.5,73.5,3.5,11.5,-160,+102,+120,+120,+110,-138,-170,-166,L,W,L,L,W,L,W,W,,,,,-1.45,-2.289,,1,3.988,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,13872,"Bradley, Keegan",6,69.0,5,9,historical_rounds+player_history_shard,pre_round_audit,4,68.8,3.3,9.9,8.5,73.5,3.5,10.5,+104,-146,+140,-115,-150,+108,-198,-120,L,L,W,L,W,W,L,W,,,,,0.123,-0.054,,1,2.994,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,21756,"Cole, Eric",10,70.0,4,8,historical_rounds+player_history_shard,pre_round_audit,4,70.1,3.7,10.2,6.5,74.5,2.5,9.5,-160,-108,-180,-104,+110,-126,+128,-134,W,L,W,L,L,W,L,W,,,,,0.516,-1.2,,1,-2.004,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,13126,"Taylor, Nick",8,73.0,3,10,historical_rounds+player_history_shard,pre_round_audit,4,69.3,3.2,9.7,,,2.5,,,,-176,,,,+125,,W,W,W,W,L,L,L,L,,,,,0.025,-0.689,,1,2.014,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,12577,"Woodland, Gary",10,76.0,2,11,historical_rounds+player_history_shard,pre_round_audit,9,70.4,3.4,9.6,,,3.5,,,,+126,,,,-176,,W,W,L,W,L,L,W,L,,,,,1.851,-0.687,,1,1.002,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,17780,"Pendrith, Taylor",5,77.0,1,10,historical_rounds+player_history_shard,pre_round_audit,5,71.2,3.3,9.6,,,2.5,,,,-175,,,,+124,,W,W,L,W,L,L,W,L,,,,,-1.545,-0.71,,1,5.01,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,17511,"Straka, Sepp",9,72.0,4,10,historical_rounds+player_history_shard,pre_round_audit,4,68.8,3.1,10.5,8.5,73.5,3.5,10.5,+100,-108,+124,-154,-146,-125,-174,+112,W,L,W,L,L,W,L,W,,,,,-0.126,1.829,,1,1.006,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,25362,"Fitzpatrick, Alex",7,72.0,4,11,historical_rounds+player_history_shard,pre_round_audit,8,70.6,3.4,9.8,8.5,74.5,2.5,9.5,+100,+100,-170,-168,-146,-134,+120,+122,L,L,W,W,W,W,L,L,,,,,-0.861,1.566,,1,3.998,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,22760,"Hisatsune, Ryo",7,78.0,1,9,historical_rounds+player_history_shard,pre_round_audit,8,70.8,3.2,9.6,,,2.5,,,,-196,,,,+138,,L,W,L,L,W,L,W,W,,,,,0.008,-2.914,,1,2,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,17646,"Fitzpatrick, Matt",6,73.0,1,14,historical_rounds+player_history_shard,pre_round_audit,4,70.6,3.3,10.2,8.5,72.5,3.5,11.5,-128,-128,+102,+126,-114,-104,-144,-174,L,W,L,W,W,L,W,L,,,,,-0.238,1.099,,1,7.998,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,17543,"Kim, Michael",6,77.0,2,14,historical_rounds+player_history_shard,pre_round_audit,4,71.4,3.4,9.6,,,2.5,,,,-180,,,,+126,,W,W,L,W,L,L,W,L,,,,,-0.733,0.012,,1,7.998,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,14609,"Kim, Si Woo",11,69.0,4,14,historical_rounds+player_history_shard,pre_round_audit,10,68.9,3.8,9.6,9.5,72.5,3.5,10.5,+102,-130,+110,-144,-148,-104,-156,+105,W,L,W,W,L,W,L,L,,,,,1.385,2.177,,1,3,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,29767,"Gerard, Ryan",11,72.0,4,11,historical_rounds+player_history_shard,pre_round_audit,4,70.5,3.4,9.7,8.5,74.5,2.5,10.5,+108,-102,-175,-108,-154,-132,+125,-128,W,L,W,W,L,W,L,L,,,,,-0.237,1.203,,1,-0.006,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,22833,"Echavarria, Nico",10,75.0,1,7,historical_rounds+player_history_shard,pre_round_audit,4,69.8,3.3,9.9,,,2.5,,,,-172,,,,+122,,W,W,L,L,L,L,W,W,,,,,0.459,-3.088,,1,-2.994,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,23604,"Clark, Wyndham",7,68.0,6,13,historical_rounds+player_history_shard,pre_round_audit,9,69.8,3.9,10.2,7.5,73.5,3.5,10.5,-122,-140,+116,-104,-120,+104,-164,-132,L,L,W,W,W,W,L,L,,,,,-0.57,1.336,,1,5.996,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,29433,"Bridgeman, Jacob",8,77.0,2,10,historical_rounds+player_history_shard,pre_round_audit,4,72.3,3.0,9.2,7.5,74.5,2.5,10.5,-146,+106,-184,-102,+102,-144,+130,-134,W,W,L,L,L,L,W,W,,,,,-0.428,-3.611,,1,2.014,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,16283,"Rodgers, Patrick",8,74.0,6,9,historical_rounds+player_history_shard,pre_round_audit,5,72.1,3.0,9.1,,,2.5,,,,-164,,,,+116,,W,W,W,L,L,L,L,W,,,,,-1.46,-2.248,,1,1.006,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,14578,"Henley, Russell",11,71.0,2,10,historical_rounds+player_history_shard,pre_round_audit,9,69.6,3.3,10.7,9.5,72.5,3.5,10.5,-114,-122,+112,-122,-128,-110,-160,-112,W,L,L,L,L,W,W,W,,,,,0.298,1.008,,1,-0.996,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,12294,"Fleetwood, Tommy",11,70.0,5,12,historical_rounds+player_history_shard,pre_round_audit,8,69.9,3.3,9.7,8.5,73.5,3.5,10.5,-178,+102,+130,-156,+125,-138,-182,+112,W,L,W,W,L,W,L,L,,,,,-0.318,0.745,,1,1.002,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,18634,"McNealy, Maverick",9,68.0,3,15,historical_rounds+player_history_shard,pre_round_audit,4,70.0,3.4,9.5,7.5,73.5,3.5,10.5,-114,-130,+126,-105,-126,-104,-178,-132,W,L,L,W,L,W,W,L,,,,,0.393,1.601,,1,5.992,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,21891,"Kitayama, Kurt",11,71.0,3,11,historical_rounds+player_history_shard,pre_round_audit,9,73.0,3.4,9.4,7.5,73.5,3.5,10.5,-150,-126,+132,-160,+105,-108,-186,+116,W,L,L,W,L,W,W,L,,,,,0.674,-0.064,,1,-0.006,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,23014,"Theegala, Sahith",4,72.0,5,11,historical_rounds+player_history_shard,pre_round_audit,5,70.0,3.1,9.4,,,2.5,,,,-186,,,,+132,,L,W,W,W,W,L,L,L,,,,,-0.431,-0.593,,1,6.994,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,27194,"Hall, Harry",8,71.0,5,11,historical_rounds+player_history_shard,pre_round_audit,4,71.4,3.2,9.4,,,2.5,,,,-182,,,,+128,,W,L,W,W,L,W,L,L,,,,,-0.854,1.278,,1,3.004,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,6430,"Scott, Adam",9,72.0,5,8,historical_rounds+player_history_shard,pre_round_audit,6,70.4,3.2,9.9,,,3.5,,,,+122,,,,-174,,W,W,W,L,L,L,L,W,,,,,0.999,1.647,,1,-1.01,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,18554,"Rai, Aaron",12,73.0,3,10,historical_rounds+player_history_shard,pre_round_audit,7,70.7,3.7,10.2,9.5,73.5,2.5,11.5,-122,-124,-180,+112,-118,-108,+126,-154,W,L,W,L,L,W,L,W,,,,,0.72,-2.117,,1,-1.99,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,11676,"Finau, Tony",6,73.0,4,13,historical_rounds+player_history_shard,pre_round_audit,5,69.8,3.4,9.3,,,2.5,,,,-178,,,,+126,,W,W,W,W,L,L,L,L,,,,,0.771,0.19,,1,6.99,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,27774,"Gotterup, Chris",8,70.0,5,10,historical_rounds+player_history_shard,pre_round_audit,9,71.6,3.2,9.2,7.5,73.5,3.5,10.5,+125,-105,+106,-138,-180,-128,-152,+100,W,L,W,L,L,W,L,W,,,,,-0.368,-1.76,,1,2.014,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,10419,"Noren, Alex",11,67.0,6,12,historical_rounds+player_history_shard,pre_round_audit,4,70.6,3.2,9.6,8.5,73.5,2.5,10.5,-126,-134,-188,-136,-114,+100,+132,-102,W,L,W,W,L,W,L,L,,,,,1.06,0.551,,1,1.002,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,10091,"McIlroy, Rory",5,71.0,4,13,historical_rounds+player_history_shard,pre_round_audit,10,69.3,3.4,10.0,7.5,72.5,3.5,11.5,-108,-104,-146,-105,-134,-130,+102,-132,L,L,W,W,W,W,L,L,,,,,0.522,0.685,,1,7.998,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,18417,"Scheffler, Scottie",10,68.0,6,13,historical_rounds+player_history_shard,pre_round_audit,11,66.8,3.9,11.5,8.5,71.5,3.5,11.5,-142,-104,-178,-164,-102,-130,+126,+118,W,L,W,W,L,W,L,L,,,,,0.597,3.531,,1,3,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,14577,"English, Harris",13,69.0,5,14,historical_rounds+player_history_shard,pre_round_audit,6,71.3,3.3,9.2,8.5,73.5,3.5,10.5,-106,-122,+136,-130,-136,-110,-192,-106,W,L,W,W,L,W,L,L,,,,,1.859,0.029,,1,0.998,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,17536,"Spaun, J.J.",13,68.0,6,14,historical_rounds+player_history_shard,pre_round_audit,9,70.6,3.4,10.0,8.5,73.5,3.5,10.5,-138,-108,+116,-172,-104,-124,-164,+125,W,L,W,W,L,W,L,L,,,,,1.555,4.318,,1,0.998,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,21554,"Poston, J.T.",9,69.0,6,11,historical_rounds+player_history_shard,pre_round_audit,5,70.3,3.2,9.5,8.5,74.5,2.5,10.5,-122,-112,-168,-108,-118,-122,+120,-128,W,L,W,W,L,W,L,L,,,,,-0.892,0.309,,1,1.996,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,11889,"Fox, Ryan",8,71.0,4,12,historical_rounds+player_history_shard,pre_round_audit,8,70.4,3.2,9.5,,,2.5,,,,-176,,,,+126,,W,W,W,W,L,L,L,L,,,,,1.3,-0.437,,1,4.012,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,14502,"Cauley, Bud",7,71.0,4,11,historical_rounds+player_history_shard,pre_round_audit,4,71.4,3.1,9.7,,,2.5,,,,-168,,,,+118,,W,L,W,W,L,W,L,L,,,,,1.087,-0.542,,1,3.998,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,26651,"Young, Cameron",6,76.0,2,8,historical_rounds+player_history_shard,pre_round_audit,9,71.5,3.3,9.8,7.5,72.5,3.5,10.5,-172,-114,-122,-146,+118,-118,-116,+106,L,W,L,L,W,L,W,W,,,,,-1.546,0.272,,1,1.986,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,21407,"Reitan, Kristoffer",9,70.0,5,12,historical_rounds+player_history_shard,pre_round_audit,9,69.4,3.4,9.8,7.5,74.5,3.5,10.5,-170,+110,+134,-102,+118,-148,-190,-134,W,L,W,W,L,W,L,L,,,,,0.54,2.169,,1,3.004,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,17488,"Im, Sungjae",8,72.0,5,9,historical_rounds+player_history_shard,pre_round_audit,5,68.8,3.2,9.2,,,2.5,,,,-175,,,,+124,,W,W,W,L,L,L,L,W,,,,,0.398,0.505,,1,1.006,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,13900,"Lowry, Shane",9,71.0,2,13,historical_rounds+player_history_shard,pre_round_audit,5,69.3,3.3,9.7,8.5,73.5,2.5,10.5,+105,-150,-184,-158,-152,+110,+130,+115,W,L,L,W,L,W,W,L,,,,,-0.004,1.164,,1,3.994,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,17576,"Conners, Corey",6,79.0,3,10,historical_rounds+player_history_shard,pre_round_audit,4,70.9,3.2,9.8,,,3.5,,,,+140,,,,-198,,W,W,L,W,L,L,W,L,,,,,-3.42,-0.762,,1,4.002,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,13562,"Matsuyama, Hideki",3,78.0,2,9,historical_rounds+player_history_shard,pre_round_audit,4,70.6,3.2,9.9,7.5,73.5,3.5,10.5,-164,-108,+122,+100,+115,-124,-174,-140,L,W,L,L,W,L,W,W,,,,,-2.371,-2.834,,1,6.004,32.9,
2026-07-07T21:37:27Z,2026-06-06T10:08:17Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,3,3,default,default,19483,"Burns, Sam",7,71.0,4,11,historical_rounds+player_history_shard,pre_round_audit,4,70.0,3.4,9.4,7.5,73.5,3.5,10.5,-122,-124,+118,-124,-118,-108,-166,-112,L,L,W,W,W,W,L,L,,,,,-1.677,0.953,,1,3.998,32.9,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,21407,"Reitan, Kristoffer",8,68.0,5,16,historical_rounds+player_history_shard,pre_round_audit,12,64.2,6.3,12.2,9.5,67.5,4.5,14.5,-130,-140,-128,+132,-112,+104,-110,-180,L,W,W,W,W,L,L,L,,,,,-0.001,0.632,,1,8.008,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,13900,"Lowry, Shane",11,65.0,5,13,historical_rounds+player_history_shard,pre_round_audit,6,66.2,5.6,11.8,9.5,67.5,4.5,14.5,-176,-152,+100,-110,+122,+112,-140,-125,W,L,W,L,L,W,L,W,,,,,1.149,1.666,,1,1.992,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,17646,"Fitzpatrick, Matt",8,67.0,5,14,historical_rounds+player_history_shard,pre_round_audit,6,66.7,5.3,12.0,10.5,67.5,4.5,14.5,+108,+116,-152,-120,-156,-156,+108,-114,L,L,W,L,W,W,L,W,,,,,0.352,0.925,,1,6.01,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,12294,"Fleetwood, Tommy",11,67.0,6,13,historical_rounds+player_history_shard,pre_round_audit,12,64.8,5.7,11.9,10.5,67.5,4.5,14.5,-130,+116,-154,-112,-112,-158,+108,-122,W,L,W,L,L,W,L,W,,,,,0.369,0.954,,1,1.992,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,18586,"Smith, Jordan",8,70.0,2,11,historical_rounds+player_history_shard,pre_round_audit,11,66.3,6.0,11.9,,68.5,4.5,,,-105,+122,,,-128,-174,,L,W,L,L,W,L,W,W,,,,,0.421,-2.06,,1,3.004,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,21756,"Cole, Eric",9,64.0,7,13,historical_rounds+player_history_shard,pre_round_audit,9,64.4,6.2,12.1,,68.5,4.5,,,+108,-104,,,-146,-138,,W,L,W,W,L,W,L,L,,,,,0.141,0.889,,1,3.994,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,23504,"Hoey, Rico",11,67.0,5,16,historical_rounds+player_history_shard,pre_round_audit,12,65.7,5.7,11.7,,68.5,4.5,,,-104,+112,,,-128,-158,,L,L,W,W,W,W,L,L,,,,,1.175,1.191,,1,4.998,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,23602,"Hojgaard, Nicolai",5,69.0,3,14,historical_rounds+player_history_shard,pre_round_audit,6,66.9,5.5,11.7,8.5,67.5,4.5,14.5,-170,-150,-114,+100,+118,+112,-124,-138,L,W,L,L,W,L,W,W,,,,,-1.549,1.817,,1,9.006,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,27900,"Potgieter, Aldrich",11,66.0,5,15,historical_rounds+player_history_shard,pre_round_audit,11,66.6,5.7,11.6,,68.5,4.5,,,-118,-106,,,-114,-132,,L,L,W,W,W,W,L,L,,,,,2.177,-0.137,,1,3.99,39.2,
