generated_at,course_name,competition,event,year,round,player,matched_player,market,model_mu,line,model_line_edge,model_pick,actual,result,opening_american,closing_american,pnl_open,pnl_close
2026-06-30T22:06:39.772Z,Quail Hollow-PGA Championship,PGA Championship 2025,PGA Championship,2025,1,S. Scheffler,Scottie Scheffler,Birdies,7.411,3.5,3.911,over,5,W,-165,-139,0.606,0.719
2026-06-30T22:06:39.772Z,Quail Hollow-PGA Championship,PGA Championship 2025,PGA Championship,2025,2,S. Scheffler,Scottie Scheffler,Birdies,7.481,4.5,2.981,over,4,L,100,120,-1.000,-1.000
2026-06-30T22:06:39.772Z,Quail Hollow-PGA Championship,PGA Championship 2025,PGA Championship,2025,2,X. Schauffele,Xander Schauffele,Birdies,5.818,3.5,2.318,over,3,L,-165,-134,-1.000,-1.000
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2024,PGA Tour,2024,1,X. Schauffele,Xander Schauffele,Birdies,6.564,4,2.564,over,3,L,-145,-125,-1.000,-1.000
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2024,PGA Tour,2024,1,V. Hovland,Viktor Hovland,Birdies,5.867,4.5,1.367,over,7,W,100,112,1.000,1.120
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2024,PGA Tour,2024,1,C. Morikawa,Collin Morikawa,Birdies,5.884,4,1.884,over,7,W,-120,-103,0.833,0.971
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2024,PGA Tour,2024,1,S. Burns,Sam Burns,Birdies,5.764,4,1.764,over,6,W,-105,110,0.952,1.100
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2024,PGA Tour,2024,1,S. Scheffler,Scottie Scheffler,Birdies,5.944,4.5,1.444,over,7,W,105,117,1.050,1.170
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2025,PGA Tour,2025,1,H. Matsuyama,Hideki Matsuyama,Birdies,6.168,5.5,0.668,over,4,L,-175,-139,-1.000,-1.000
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2025,PGA Tour,2025,1,J. Thomas,Justin Thomas,Birdies,7.125,6.5,0.625,over,8,W,110,133,1.100,1.330
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2025,PGA Tour,2025,1,C. Morikawa,Collin Morikawa,Birdies,6.832,5.5,1.332,over,6,W,-190,-153,0.526,0.654
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2025,PGA Tour,2025,2,C. Morikawa,Collin Morikawa,Birdies,6.852,5.5,1.352,over,2,L,-180,-145,-1.000,-1.000
2026-06-30T22:06:39.772Z,East Lake Golf Club,PGA Tour 2025,PGA Tour,2025,2,L. Aberg,Ludvig Aberg,Birdies,5.681,5.5,0.181,over,5,L,-155,-121,-1.000,-1.000
2026-06-30T22:06:39.772Z,Silverado Resort (North Course),Procore Championship 2024,Procore Championship,2024,2,M. Homa,Max Homa,Birdies,5.905,4.5,1.405,over,6,W,100,123,1.000,1.230
2026-06-30T22:06:39.772Z,Silverado Resort (North Course),Procore Championship 2024,Procore Championship,2024,2,S. Theegala,Sahith Theegala,Birdies,6.304,4.5,1.804,over,7,W,-135,-108,0.741,0.926
2026-06-30T22:06:39.772Z,Silverado Resort (North Course),Procore Championship 2024,Procore Championship,2024,2,W. Clark,Wyndham Clark,Birdies,5.687,4.5,1.187,over,4,L,-135,-108,-1.000,-1.000
2026-06-30T22:06:39.772Z,Silverado Resort (North Course),Procore Championship 2024,Procore Championship,2024,3,M. Kuchar,Matt Kuchar,Birdies,5.987,4.5,1.487,over,4,L,-105,116,-1.000,-1.000
2026-06-30T22:06:39.772Z,Silverado Resort (North Course),Procore Championship 2024,Procore Championship,2024,3,S. Theegala,Sahith Theegala,Birdies,6.043,4.5,1.543,over,4,L,-165,-135,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Cameron Young,Cameron Young,Total score,68.577,68.5,0.077,over,71,W,-150,-125,0.667,0.800
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Chris Gotterup,Chris Gotterup,Total score,69.300,69.5,-0.200,under,70,L,-125,-102,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Collin Morikawa,Collin Morikawa,Total score,67.982,69.5,-1.518,under,67,W,-140,-123,0.714,0.813
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Harris English,Harris English,Total score,70.156,69.5,0.656,over,64,L,-140,-113,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Jacob Bridgeman,Jacob Bridgeman,Total score,70.227,69.5,0.727,over,75,W,-110,106,0.909,1.060
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Jake Knapp,Jake Knapp,Total score,69.397,69.5,-0.103,under,71,L,-120,-106,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Justin Thomas,Justin Thomas,Total score,70.731,69.5,1.231,over,76,W,-120,-101,0.833,0.990
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Maverick McNealy,Maverick McNealy,Total score,68.854,69.5,-0.646,under,74,L,-140,-117,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Patrick Cantlay,Patrick Cantlay,Total score,68.726,69.5,-0.774,under,69,W,-165,-130,0.606,0.769
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Robert MacIntyre,Robert MacIntyre,Total score,69.665,69.5,0.165,over,66,L,-105,118,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Sam Burns,Sam Burns,Total score,68.697,69.5,-0.803,under,70,L,-120,-108,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Scottie Scheffler,Scottie Scheffler,Total score,67.477,67.5,-0.023,under,68,L,110,130,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Scottie Scheffler,Scottie Scheffler,Total score,67.477,68.5,-1.023,under,68,W,-165,-135,0.606,0.741
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage,RBC Heritage,2026,1,Viktor Hovland,Viktor Hovland,Total score,70.317,69.5,0.817,over,64,L,-105,118,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2023,RBC Heritage,2023,3,J. Rahm,Jon Rahm,Birdies,5.691,4,1.691,over,5,W,-135,-120,0.741,0.833
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2023,RBC Heritage,2023,4,J. Spieth,Jordan Spieth,Total score,68.223,70,-1.777,under,66,W,-135,-133,0.741,0.752
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2023,RBC Heritage,2023,4,P. Cantlay,Patrick Cantlay,Total score,68.263,69.5,-1.237,under,68,W,-125,-108,0.800,0.926
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2023,RBC Heritage,2023,3,S. Scheffler,Scottie Scheffler,Birdies,5.496,4.5,0.996,over,4,L,110,123,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2023,RBC Heritage,2023,1,X. Schauffele,Xander Schauffele,Birdies,5.135,3.5,1.635,over,5,W,-145,-127,0.690,0.787
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2023,RBC Heritage,2023,3,V. Hovland,Viktor Hovland,Total score,68.626,69.5,-0.874,under,78,L,-120,-107,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,2,T. Kim,Tom Kim,Birdies,5.187,3.5,1.687,over,7,W,-155,-130,0.645,0.769
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,2,J. Spieth,Jordan Spieth,Birdies,5.085,4,1.085,over,5,W,-145,-125,0.690,0.800
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,2,J. Spieth,Jordan Spieth,Birdies,5.085,4.5,0.585,over,5,W,110,114,1.100,1.140
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,2,S. Scheffler,Scottie Scheffler,Birdies,6.389,5,1.389,over,6,W,105,-104,1.050,0.962
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,2,S. Power,Seamus Power,Birdies,5.287,3.5,1.787,over,3,L,-125,-114,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,3,H. English,Harris English,Birdies,4.189,5,-0.811,under,6,L,-135,-115,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,2,S. Theegala,Sahith Theegala,Birdies,5.848,4.5,1.348,over,5,W,-120,-124,0.833,0.806
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,2,W. Clark,Wyndham Clark,Birdies,5.480,4.5,0.980,over,4,L,-105,-115,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,2,C. Morikawa,Collin Morikawa,Birdies,6.062,4.5,1.562,over,5,W,-110,-101,0.909,0.990
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2024,RBC Heritage,2024,2,X. Schauffele,Xander Schauffele,Birdies,6.098,4.5,1.598,over,5,W,-110,-101,0.909,0.990
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,3,B. Harman,Brian Harman,Birdies,5.147,3.5,1.647,over,6,W,-180,-150,0.556,0.667
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,3,J.T. Poston,J.T. Poston,Birdies,5.124,3.5,1.624,over,3,L,-180,-150,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,3,J. Thomas,Justin Thomas,Birdies,5.714,4.5,1.214,over,4,L,120,147,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,2,S. Scheffler,Scottie Scheffler,Birdies,6.487,4.5,1.987,over,3,L,-165,-135,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,2,S. Scheffler,Scottie Scheffler,Birdies,6.487,5.5,0.987,over,3,L,120,147,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,2,V. Hovland,Viktor Hovland,Birdies,6.134,4.5,1.634,over,4,L,125,125,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,2,W. Clark,Wyndham Clark,Birdies,6.059,4.5,1.559,over,4,L,-125,-100,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,2,W. Zalatoris,Will Zalatoris,Birdies,4.672,4.5,0.172,over,4,L,-105,116,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,1,L. Aberg,Ludvig Aberg,Birdies,5.881,4.5,1.381,over,3,L,105,121,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,1,X. Schauffele,Xander Schauffele,Birdies,5.289,4.5,0.789,over,3,L,105,121,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,2,L. Aberg,Ludvig Aberg,Birdies,5.741,4.5,1.241,over,3,L,-120,105,-1.000,-1.000
2026-06-30T22:06:39.772Z,Harbour Town Golf Links,RBC Heritage 2025,RBC Heritage,2025,2,X. Schauffele,Xander Schauffele,Birdies,5.479,4.5,0.979,over,4,L,-110,110,-1.000,-1.000
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,4,C. Morikawa,Collin Morikawa,Birdies,7.057,4.5,2.557,over,6,W,-145,-132,0.690,0.758
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,4,H. Hall,Harry Hall,Birdies,6.859,4.5,2.359,over,4,L,-120,-108,-1.000,-1.000
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,3,B. Griffin,Ben Griffin,Birdies,6.280,5.5,0.780,over,3,L,105,117,-1.000,-1.000
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,3,H. Matsuyama,Hideki Matsuyama,Birdies,6.163,5.5,0.663,over,4,L,105,150,-1.000,-1.000
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,2,M. Homa,Max Homa,Birdies,5.377,4.5,0.877,over,3,L,-120,106,-1.000,-1.000
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,3,M. Fitzpatrick,Matt Fitzpatrick,Birdies,6.034,4.5,1.534,over,4,L,-135,-118,-1.000,-1.000
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,3,R. Gerard,Ryan Gerard,Birdies,5.348,4.5,0.848,over,5,W,-135,-107,0.741,0.935
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,4,A. Potgieter,Aldrich Potgieter,Birdies,7.372,4.5,2.872,over,6,W,-110,-101,0.909,0.990
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,4,M. Greyserman,Max Greyserman,Birdies,7.076,4.5,2.576,over,5,W,-155,-134,0.645,0.746
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,3,A. Potgieter,Aldrich Potgieter,Birdies,5.931,4.5,1.431,over,7,W,-135,110,0.741,1.100
2026-06-30T22:06:39.772Z,Detroit Golf Club,Rocket Mortgage Classic 2025,Rocket Mortgage Classic,2025,3,M. Hubbard,Mark Hubbard,Birdies,5.686,4.5,1.186,over,9,W,-135,-100,0.741,1.000
2026-06-30T22:06:39.772Z,TPC Summerlin,Shriners Childrens Open 2023,Shriners Childrens Open,2023,2,J.T. Poston,J.T. Poston,Birdies,6.805,5,1.805,over,6,W,-125,-114,0.800,0.877
2026-06-30T22:06:39.772Z,Waialae Country Club,Sony Open in Hawaii 2024,Sony Open in Hawaii,2024,4,C. Kirk,Chris Kirk,Birdies,6.774,4.5,2.274,over,4,L,105,119,-1.000,-1.000
2026-06-30T22:06:39.772Z,Waialae Country Club,Sony Open in Hawaii 2024,Sony Open in Hawaii,2024,2,C. Kirk,Chris Kirk,Birdies,7.433,4,3.433,over,6,W,-120,-106,0.833,0.943
2026-06-30T22:06:39.772Z,Waialae Country Club,Sony Open in Hawaii 2024,Sony Open in Hawaii,2024,2,H. Matsuyama,Hideki Matsuyama,Birdies,5.368,3.5,1.868,over,5,W,-145,-129,0.690,0.775
2026-06-30T22:06:39.772Z,Waialae Country Club,Sony Open in Hawaii 2024,Sony Open in Hawaii,2024,2,S.W. Kim,S.H. Kim,Birdies,5.047,4,1.047,over,6,W,110,121,1.100,1.210
2026-06-30T22:06:39.772Z,Waialae Country Club,Sony Open in Hawaii 2024,Sony Open in Hawaii,2024,2,J. Rose,Justin Rose,Birdies,6.409,4,2.409,over,2,L,110,122,-1.000,-1.000
2026-06-30T22:06:39.772Z,Waialae Country Club,Sony Open in Hawaii 2024,Sony Open in Hawaii,2024,4,G. Murray,Grayson Murray,Birdies,6.043,4,2.043,over,3,L,-125,-110,-1.000,-1.000
2026-06-30T22:06:39.772Z,Waialae Country Club,Sony Open in Hawaii 2024,Sony Open in Hawaii,2024,4,K. Bradley,Keegan Bradley,Birdies,6.451,4.5,1.951,over,3,L,-110,100,-1.000,-1.000
2026-06-30T22:06:39.772Z,Waialae Country Club,Sony Open in Hawaii 2024,Sony Open in Hawaii,2024,1,E. Cole,Eric Cole,Birdies,7.027,4.5,2.527,over,4,L,-120,-106,-1.000,-1.000
2026-06-30T22:06:39.772Z,Waialae Country Club,Sony Open in Hawaii 2024,Sony Open in Hawaii,2024,1,S. Theegala,Sahith Theegala,Birdies,7.146,4.5,2.646,over,2,L,-105,108,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Blades Brown,Blades Brown,Total score,67.010,68.5,-1.490,under,66,W,-120,-102,0.833,0.980
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Brooks Koepka,Brooks Koepka,Total score,67.910,68.5,-0.590,under,63,W,-140,-115,0.714,0.870
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Christiaan Bezuidenhout,Christiaan Bezuidenhout,Total score,66.784,68.5,-1.716,under,68,W,-125,-102,0.800,0.980
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Doug Ghim,Doug Ghim,Total score,67.681,68.5,-0.819,under,65,W,-115,103,0.870,1.030
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Eric Cole,Eric Cole,Total score,66.722,68.5,-1.778,under,68,W,-115,-106,0.870,0.943
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Jhonattan Vegas,Jhonattan Vegas,Total score,68.152,68.5,-0.348,under,74,L,105,123,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Jordan Spieth,Jordan Spieth,Total score,67.246,67.5,-0.254,under,68,L,100,108,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Mac Meissner,Mac Meissner,Total score,67.963,68.5,-0.537,under,68,W,-140,-113,0.714,0.885
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Max Greyserman,Max Greyserman,Total score,67.801,68.5,-0.699,under,71,L,-125,-104,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Ryo Hisatsune,Ryo Hisatsune,Total score,68.397,68.5,-0.103,under,67,W,-150,-125,0.667,0.800
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Scottie Scheffler,Scottie Scheffler,Total score,65.821,65.5,0.321,over,66,W,-165,-135,0.606,0.741
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Scottie Scheffler,Scottie Scheffler,Total score,65.821,66.5,-0.679,under,66,W,-125,-135,0.800,0.741
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Stephan Jaeger,Stephan Jaeger,Total score,68.279,68.5,-0.221,under,64,W,-110,104,0.909,1.040
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Sungjae Im,Sungjae Im,Total score,68.259,68.5,-0.241,under,68,W,-125,-107,0.800,0.935
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Taylor Pendrith,Taylor Pendrith,Total score,67.533,68.5,-0.967,under,67,W,-140,-117,0.714,0.855
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Tom Kim,Tom Kim,Total score,67.669,68.5,-0.831,under,68,W,-140,-117,0.714,0.855
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson,THE CJ CUP Byron Nelson,2026,1,Wyndham Clark,Wyndham Clark,Total score,68.430,68.5,-0.070,under,66,W,-140,-124,0.714,0.806
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson 2025,THE CJ CUP Byron Nelson,2025,1,J. Spieth,Jordan Spieth,Birdies,6.404,5.5,0.904,over,4,L,110,122,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson 2025,THE CJ CUP Byron Nelson,2025,1,S. Scheffler,Scottie Scheffler,Birdies,7.115,5.5,1.615,over,9,W,-175,-141,0.571,0.709
2026-06-30T22:06:39.772Z,TPC Craig Ranch,THE CJ CUP Byron Nelson 2025,THE CJ CUP Byron Nelson,2025,1,S. Scheffler,Scottie Scheffler,Birdies,7.115,6.5,0.615,over,9,W,125,143,1.250,1.430
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,1,A. Scott,Adam Scott,Birdies,3.786,4.5,-0.714,under,4,W,-125,-109,0.800,0.917
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,1,L. Aberg,Ludvig Aberg,Birdies,4.097,4.5,-0.403,under,4,W,100,112,1.000,1.120
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,1,P. Cantlay,Patrick Cantlay,Birdies,4.870,4.5,0.370,over,4,L,-135,-119,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,2,A. Scott,Adam Scott,Birdies,3.980,4.5,-0.520,under,4,W,-125,-129,0.800,0.775
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,2,P. Cantlay,Patrick Cantlay,Birdies,4.864,4,0.864,over,3,L,-135,-117,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,2,P. Cantlay,Patrick Cantlay,Birdies,4.864,4.5,0.364,over,3,L,-135,-117,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,3,A. Scott,Adam Scott,Birdies,3.775,3.5,0.275,over,4,W,-125,-113,0.800,0.885
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,2,B. Harman,Brian Harman,Birdies,4.048,4.5,-0.452,under,9,L,-125,-109,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,2,C. Morikawa,Collin Morikawa,Birdies,4.387,4.5,-0.113,under,5,L,105,119,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,2,W. Clark,Wyndham Clark,Birdies,5.564,4.5,1.064,over,8,W,-125,-112,0.800,0.893
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,4,B. Harman,Brian Harman,Birdies,6.231,4.5,1.731,over,5,W,115,129,1.150,1.290
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,4,M. McNealy,Maverick McNealy,Birdies,4.021,4,0.021,over,1,L,100,113,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,3,B. Harman,Brian Harman,Birdies,3.962,3.5,0.462,over,9,W,-125,-111,0.800,0.901
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,3,S. Theegala,Sahith Theegala,Birdies,4.391,3.5,0.891,over,5,W,-135,-116,0.741,0.862
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,1,H. Matsuyama,Hideki Matsuyama,Birdies,5.240,4.5,0.740,over,5,W,-125,-109,0.800,0.917
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,1,M. Fitzpatrick,Matt Fitzpatrick,Birdies,3.096,4.5,-1.404,under,7,L,-125,-109,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,1,M. Homa,Max Homa,Birdies,4.370,4.5,-0.130,under,7,L,110,123,-1.000,-1.000
2026-06-30T22:06:39.772Z,TPC Sawgrass (THE PLAYERS Stadium Course),THE PLAYERS Championship 2024,THE PLAYERS Championship,2024,2,H. Matsuyama,Hideki Matsuyama,Birdies,5.434,4.5,0.934,over,5,W,-120,-107,0.833,0.935
